"iter","cost",
0,-0.41048,
1,-8.4365,
2,-5.3914,
3,-2.2653,
4,-1.3609,
5,-0.38602,
6,-0.45325,
7,-0.30115,
8,-0.22829,
9,-0.1518,
10,-0.13926,
11,-0.13236,
12,-0.13014,
13,-0.15603,
14,-0.19962,
15,-0.19725,
16,-0.26317,
17,-0.40572,
18,-0.38062,
19,-0.38431,
20,-0.38665,
21,-0.38706,
22,-0.38648,
23,-0.3864,
24,-0.38646,
25,-0.49123,
26,-0.52791,
27,-0.52053,
28,-0.52151,
29,-0.52137,
30,-0.52119,
31,-0.52118,
32,-0.52125,
33,-0.52136,
34,-0.52143,
35,-0.52144,
36,-0.55883,
37,-0.55755,
38,-0.55666,
39,-0.55684,
40,-0.55694,
41,-0.55707,
42,-0.55731,
43,-0.55733,
44,-0.55741,
45,-0.55745,
46,-0.55748,
47,-0.55749,
48,-0.5575,
49,-0.56666,
50,-0.56522,
51,-0.56516,
52,-0.56515,
53,-0.56515,
54,-0.56515,
55,-0.56515,
56,-0.56515,
57,-0.56515,
57,-0.56515,
