"iter","cost",
0,0.46207,
1,-2.1883,
2,-2.566,
3,-0.62029,
4,-0.37624,
5,-0.13846,
6,-0.089711,
7,-0.046232,
8,-0.045782,
9,-0.043956,
10,-0.074551,
11,-0.1999,
12,-0.43993,
13,-0.51633,
14,-0.5371,
15,-0.54126,
16,-0.54068,
17,-0.54008,
18,-0.53553,
19,-0.53523,
20,-0.53559,
21,-0.53539,
22,-0.53534,
23,-0.53536,
24,-0.53537,
25,-0.53537,
26,-0.53537,
27,-0.53538,
28,-0.53538,
29,-0.53537,
30,-0.53538,
31,-0.53539,
32,-0.53542,
33,-0.53544,
34,-0.53547,
35,-0.53548,
36,-0.53555,
37,-0.53559,
38,-0.53574,
39,-0.53581,
40,-0.53607,
41,-0.53625,
42,-0.53668,
43,-0.53701,
44,-0.53758,
45,-0.53792,
46,-0.53826,
47,-0.53867,
48,-0.53871,
49,-0.53869,
50,-0.53879,
51,-0.53885,
52,-0.53889,
53,-0.5389,
54,-0.53891,
55,-0.53892,
56,-0.53892,
57,-0.53892,
58,-0.54688,
59,-0.54703,
60,-0.54694,
61,-0.54673,
62,-0.54671,
63,-0.54671,
64,-0.54671,
65,-0.54671,
66,-0.54671,
66,-0.54671,
