"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,0.016217,7.0681,6.1923e-05,NaN,NaN,NaN,NaN,1,1.0433,0.31886,0.055283,
1,-0.33599,1.5621,0.08532,1,0,0.96326,1,1,0.69893,4.6096e-16,2.1736e-17,
2,-0.52524,0.18666,0.16288,1,0,0.57966,1,1,0.49647,0,0,
3,-0.54271,0.047858,0.24054,1,0,0.19677,1,1,0.4658,0,0,
4,-0.54546,0.021239,0.31839,1,0,0.090997,1,1,0.45577,0,0,
5,-0.5462,0.011265,0.39902,1,0,0.048975,1,1,0.44751,0,0,
6,-0.54649,0.0073208,0.47839,1,0,0.031907,1,1,0.44182,0,0,
7,-0.54663,0.0050093,0.56621,1,0,0.021823,1,1,0.43777,0,0,
8,-0.54669,0.0034945,0.64611,1,0,0.015203,1,1,0.43484,0,0,
9,-0.54672,0.0024886,0.72392,1,0,0.010812,1,1,0.43264,0,0,
10,-0.54674,0.0018166,0.80124,1,0,0.0078815,1,1,0.43094,0,0,
11,-0.54675,0.0013354,0.88781,1,0,0.0057867,1,1,0.42966,0,0,
12,-0.54675,0.00098438,0.99954,1,0,0.0042617,1,1,0.4287,0,0,
13,-0.54676,0.00072699,1.078,1,0,0.003145,1,1,0.42798,0,0,
14,-0.54676,0.000537,1.1547,1,0,0.0023218,1,1,0.42744,0,0,
15,-0.54676,0.00039689,1.2342,1,0,0.0017152,1,1,0.42705,0,0,
16,-0.54676,0.00029344,1.3112,1,0,0.0012677,1,1,0.42675,0,0,
17,-0.54676,0.00021699,1.3938,1,0,0.00093721,1,1,0.42653,0,0,
18,-0.54676,0.00016048,1.4719,1,0,0.00069301,1,1,0.42637,0,0,
19,-0.54676,0.0001187,1.5513,1,0,0.0005125,1,1,0.42625,0,0,
20,-0.54676,8.7797e-05,1.6303,1,0,0.00037904,1,1,0.42616,0,0,
