"iter","cost",
0,-38.5323,
1,-31.6925,
2,-19.5784,
3,-9.8967,
4,-7.4314,
5,-3.9478,
6,-3.303,
7,-1.9439,
8,-1.3834,
9,-1.2371,
10,-0.81292,
11,-0.74079,
12,-0.52488,
13,-0.51461,
14,-0.49546,
15,-0.49651,
16,-0.52093,
17,-0.5544,
18,-0.61709,
19,-0.86957,
20,-0.8194,
21,-0.82255,
22,-0.82256,
23,-0.82062,
24,-0.82028,
25,-0.82044,
26,-0.82165,
27,-0.8212,
28,-0.82114,
29,-0.82112,
30,-0.82113,
31,-0.82113,
32,-0.82113,
33,-0.82112,
34,-0.82112,
35,-0.82112,
36,-0.82112,
37,-0.82112,
38,-0.82838,
39,-0.82839,
40,-0.82833,
41,-0.82827,
42,-0.82827,
43,-0.82827,
44,-0.82827,
44,-0.82827,
