"iter","cost",
0,-9.4223,
1,-20.3911,
2,-10.7195,
3,-3.5605,
4,-2.8765,
5,-1.3087,
6,-1.175,
7,-0.90061,
8,-0.74389,
9,-0.60371,
10,-0.34971,
11,-0.32718,
12,-0.12398,
13,-0.112,
14,-0.097663,
15,-0.098701,
16,-0.091803,
17,-0.093215,
18,-0.09544,
19,-0.094284,
20,-0.10206,
21,-0.11448,
22,-0.13895,
23,-0.32363,
24,-0.40716,
25,-0.45112,
26,-0.49833,
27,-0.49648,
28,-0.4977,
29,-0.4965,
30,-0.49639,
31,-0.497,
32,-0.49775,
33,-0.49858,
34,-0.49931,
35,-0.49972,
36,-0.49981,
37,-0.4998,
38,-0.49984,
39,-0.4999,
40,-0.49994,
41,-0.49993,
42,-0.49989,
43,-0.49985,
44,-0.49983,
45,-0.49983,
46,-0.49985,
47,-0.49988,
48,-0.4999,
49,-0.4999,
50,-0.49991,
51,-0.4999,
52,-0.4999,
53,-0.4999,
54,-0.49991,
55,-0.49991,
56,-0.49991,
57,-0.53365,
58,-0.53326,
59,-0.53236,
60,-0.53245,
61,-0.53248,
62,-0.53249,
63,-0.53251,
64,-0.53252,
65,-0.53254,
66,-0.53255,
67,-0.53255,
68,-0.53255,
69,-0.53255,
70,-0.53255,
71,-0.53256,
72,-0.53256,
73,-0.53256,
74,-0.53256,
74,-0.53256,
