"iter","cost",
0,-92.5206,
1,-71.968,
2,-39.1122,
3,-18.3811,
4,-11.7785,
5,-10.5647,
6,-8.0231,
7,-7.1568,
8,-5.3627,
9,-4.0786,
10,-3.2009,
11,-1.611,
12,-1.503,
13,-0.9637,
14,-0.86623,
15,-0.42807,
16,-0.42756,
17,-0.36422,
18,-0.35663,
19,-0.35634,
20,-0.35952,
21,-0.35731,
22,-0.3562,
23,-0.35736,
24,-0.3566,
25,-0.35666,
26,-0.35676,
27,-0.36102,
28,-0.3675,
29,-0.3805,
30,-0.48472,
31,-0.5949,
32,-0.59398,
33,-0.60227,
34,-0.60524,
35,-0.6099,
36,-0.61095,
37,-0.61089,
38,-0.61097,
39,-0.61137,
40,-0.61207,
41,-0.61228,
42,-0.61242,
43,-0.61261,
44,-0.61286,
45,-0.6131,
46,-0.61326,
47,-0.61331,
48,-0.6133,
49,-0.61327,
50,-0.61325,
51,-0.61325,
52,-0.61326,
53,-0.61327,
54,-0.61328,
55,-0.61328,
56,-0.61328,
57,-0.61328,
57,-0.61328,
