"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.24917,0.049833,-0.0077622,1.0056,
1,0.010464,0,0,-0.41232,0.86263,
2,0.012178,0,0,-0.41232,0.86263,
3,0.072206,0,0,-0.7112,0.40776,
4,0.11997,0,0,-0.74262,0.29624,
5,0.14539,0,0,-0.74471,0.28539,
6,0.15622,1.1707e-05,2.7635e-07,-0.74495,0.28409,
7,0.1609,1.3598e-06,4.3891e-08,-0.74498,0.28391,
8,0.16571,1.2343e-07,2.4686e-09,-0.74498,0.28388,
9,0.17094,4.1751e-06,1.9567e-07,-0.74498,0.28389,
10,0.17523,3.1511e-07,1.3914e-08,-0.74498,0.28389,
11,0.17983,8.302e-07,3.6694e-08,-0.74498,0.28389,
12,0.18532,3.7497e-08,2.045e-09,-0.74498,0.28389,
13,0.18913,1.6959e-06,8.7351e-08,-0.74498,0.28388,
14,0.19624,3.8376e-07,9.2197e-09,-0.74498,0.28389,
15,0.20298,1.5301e-09,4.3423e-11,-0.74498,0.28389,
16,0.2073,1.1842e-07,3.8251e-09,-0.74498,0.28389,
17,0.21371,5.7388e-08,4.9827e-09,-0.74498,0.28389,
18,0.22049,1.042e-10,6.8938e-12,-0.74498,0.28389,
19,0.22496,1.2487e-07,7.8606e-09,-0.74498,0.28388,
20,0.23235,3.4969e-08,9.8975e-10,-0.74498,0.28388,
21,0.23941,1.3774e-11,4.6419e-13,-0.74498,0.28388,
22,0.24415,2.6365e-08,9.1626e-10,-0.74498,0.28388,
23,0.25149,1.0648e-08,6.7282e-10,-0.74498,0.28388,
24,0.25958,1.5269e-12,8.4518e-14,-0.74498,0.28388,
25,0.2653,1.3767e-09,6.9013e-11,-0.74498,0.28387,
26,0.27316,3.4012e-10,1.4548e-11,-0.74498,0.28387,
27,0.28123,1.7498e-13,8.7539e-15,-0.74498,0.28387,
28,0.28696,4.0346e-09,1.9032e-10,-0.74498,0.28388,
29,0.29611,1.6599e-09,9.1759e-11,-0.74498,0.28388,
30,0.30507,2.2401e-14,1.1695e-15,-0.74498,0.28388,
