"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.2604,0.033857,0.012725,1.0176,
1,0.022624,0,0,-0.5023,0.76487,
2,0.026627,0,0,-0.5023,0.76487,
3,0.12079,0,0,-0.66168,0.47248,
4,0.28681,0,0,-0.74877,0.20019,
5,0.42353,0.00014581,9.7205e-07,-0.75165,0.18516,
6,0.45331,3.7264e-05,3.4463e-07,-0.75185,0.18392,
7,0.46349,3.5618e-06,8.6872e-08,-0.75187,0.18375,
8,0.47346,8.2353e-07,1.9427e-08,-0.75188,0.18375,
9,0.48404,2.921e-06,1.2732e-07,-0.75188,0.18377,
10,0.49501,1.9083e-07,6.9108e-09,-0.75188,0.18378,
11,0.51288,4.5203e-07,1.036e-08,-0.75188,0.18378,
12,0.53043,8.6615e-09,3.5708e-10,-0.75188,0.18378,
13,0.5436,1.8342e-06,6.5448e-08,-0.75188,0.1838,
14,0.56258,4.8539e-07,1.2231e-08,-0.75188,0.1838,
15,0.58329,1.6432e-09,4.1285e-11,-0.75188,0.1838,
16,0.59926,1.7945e-07,3.834e-09,-0.75188,0.18379,
17,0.61991,7.1388e-08,2.4054e-09,-0.75188,0.18379,
18,0.63812,1.2893e-10,2.9461e-12,-0.75188,0.18379,
19,0.64908,1.8052e-07,4.0451e-09,-0.75188,0.18379,
20,0.6664,3.1261e-08,7.066e-10,-0.75188,0.18379,
21,0.69254,1.0795e-10,1.928e-12,-0.75188,0.18379,
22,0.70665,5.4009e-08,9.5734e-10,-0.75188,0.18379,
23,0.73675,2.7846e-08,6.4921e-10,-0.75188,0.18379,
24,0.77022,7.048e-11,1.5948e-12,-0.75188,0.18379,
25,0.79132,4.9796e-10,1.1246e-11,-0.75188,0.18379,
26,0.82235,8.5743e-11,1.5202e-12,-0.75188,0.18379,
27,0.84202,6.8409e-14,1.2518e-15,-0.75188,0.18379,
28,0.85999,5.196e-09,9.2041e-11,-0.75188,0.18379,
29,0.88374,2.8113e-09,6.3358e-11,-0.75188,0.18379,
30,0.90569,3.0664e-14,7.0018e-16,-0.75188,0.18379,
