"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.46012,0.11878,-0.29528,1.1721,
1,0.48628,8.4794e-06,1.1943e-06,-0.79455,0.2406,
2,0.51794,8.4794e-06,1.1943e-06,-0.79455,0.2406,
3,0.55603,8.4794e-06,1.1943e-06,-0.79455,0.2406,
4,0.58784,8.4794e-06,1.1943e-06,-0.79455,0.2406,
5,0.61859,8.4794e-06,1.1943e-06,-0.79455,0.2406,
6,0.64899,8.4794e-06,1.1943e-06,-0.79455,0.2406,
7,0.67922,8.4794e-06,1.1943e-06,-0.79455,0.2406,
8,0.71001,8.4794e-06,1.1943e-06,-0.79455,0.2406,
9,0.74106,8.4794e-06,1.1943e-06,-0.79455,0.2406,
10,0.77275,8.4794e-06,1.1943e-06,-0.79455,0.2406,
11,0.80412,8.4794e-06,1.1943e-06,-0.79455,0.2406,
12,0.83429,8.4794e-06,1.1943e-06,-0.79455,0.2406,
13,0.86454,8.4794e-06,1.1943e-06,-0.79455,0.2406,
14,0.89469,8.4794e-06,1.1943e-06,-0.79455,0.2406,
15,0.92501,8.4794e-06,1.1943e-06,-0.79455,0.2406,
16,0.95645,8.4794e-06,1.1943e-06,-0.79455,0.2406,
17,0.98718,8.4794e-06,1.1943e-06,-0.79455,0.2406,
18,1.018,8.4794e-06,1.1943e-06,-0.79455,0.2406,
19,1.0508,8.4794e-06,1.1943e-06,-0.79455,0.2406,
20,1.0817,8.4794e-06,1.1943e-06,-0.79455,0.2406,
21,1.12,8.4794e-06,1.1943e-06,-0.79455,0.2406,
22,1.152,8.4794e-06,1.1943e-06,-0.79455,0.2406,
23,1.1823,8.4794e-06,1.1943e-06,-0.79455,0.2406,
24,1.2149,8.4794e-06,1.1943e-06,-0.79455,0.2406,
25,1.2473,8.4794e-06,1.1943e-06,-0.79455,0.2406,
26,1.2769,8.4794e-06,1.1943e-06,-0.79455,0.2406,
27,1.3137,8.4794e-06,1.1943e-06,-0.79455,0.2406,
28,1.5472,8.9979e-07,1.8003e-07,-0.79455,0.24065,
29,1.5845,8.9979e-07,1.8003e-07,-0.79455,0.24065,
30,1.6219,8.9979e-07,1.8003e-07,-0.79455,0.24065,
