"iter","cost",
0,2.8149,
1,-1.8894,
2,-1.4,
3,-0.5722,
4,-0.27779,
5,-0.066254,
6,-0.060891,
7,-0.026212,
8,-0.037872,
9,-0.029436,
10,-0.071491,
11,-0.15032,
12,-0.14152,
13,-0.24333,
14,-0.35027,
15,-0.34237,
16,-0.34735,
17,-0.349,
18,-0.34936,
19,-0.34928,
20,-0.35032,
21,-0.35168,
22,-0.35244,
23,-0.35308,
24,-0.46281,
25,-0.47439,
26,-0.47619,
27,-0.47292,
28,-0.47285,
29,-0.47197,
30,-0.47178,
31,-0.47179,
32,-0.47191,
33,-0.49313,
34,-0.49726,
35,-0.4967,
36,-0.49672,
37,-0.49669,
38,-0.49668,
39,-0.49668,
40,-0.49668,
41,-0.49668,
42,-0.50193,
43,-0.50178,
44,-0.50178,
45,-0.50177,
46,-0.50177,
47,-0.50177,
47,-0.50177,
