"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.46339,0.17819,-0.28197,1.3826,
1,0.24164,1.8601e-06,1.8601e-07,-1.3804,0.097828,
2,0.27568,1.8601e-06,1.8601e-07,-1.3804,0.097828,
3,0.30867,1.8601e-06,1.8601e-07,-1.3804,0.097828,
4,0.3413,1.8601e-06,1.8601e-07,-1.3804,0.097828,
5,0.37462,1.8601e-06,1.8601e-07,-1.3804,0.097828,
6,0.40778,1.8601e-06,1.8601e-07,-1.3804,0.097828,
7,0.44061,1.8601e-06,1.8601e-07,-1.3804,0.097828,
8,0.47285,1.8601e-06,1.8601e-07,-1.3804,0.097828,
9,0.50546,1.8601e-06,1.8601e-07,-1.3804,0.097828,
10,0.53767,1.8601e-06,1.8601e-07,-1.3804,0.097828,
11,0.57534,1.8601e-06,1.8601e-07,-1.3804,0.097828,
12,0.63241,1.8601e-06,1.8601e-07,-1.3804,0.097828,
13,0.66725,1.8601e-06,1.8601e-07,-1.3804,0.097828,
14,0.7001,1.8601e-06,1.8601e-07,-1.3804,0.097828,
15,0.73234,1.8601e-06,1.8601e-07,-1.3804,0.097828,
16,0.76466,1.8601e-06,1.8601e-07,-1.3804,0.097828,
17,0.79867,1.8601e-06,1.8601e-07,-1.3804,0.097828,
18,0.83126,1.8601e-06,1.8601e-07,-1.3804,0.097828,
19,0.86384,1.8601e-06,1.8601e-07,-1.3804,0.097828,
20,0.89663,1.8601e-06,1.8601e-07,-1.3804,0.097828,
21,0.92908,1.8601e-06,1.8601e-07,-1.3804,0.097828,
22,0.96155,1.8601e-06,1.8601e-07,-1.3804,0.097828,
23,0.99434,1.8601e-06,1.8601e-07,-1.3804,0.097828,
24,1.0271,1.8601e-06,1.8601e-07,-1.3804,0.097828,
25,1.0589,1.8601e-06,1.8601e-07,-1.3804,0.097828,
26,1.0925,1.8601e-06,1.8601e-07,-1.3804,0.097828,
27,1.1249,1.8601e-06,1.8601e-07,-1.3804,0.097828,
28,1.1584,1.8601e-06,1.8601e-07,-1.3804,0.097828,
29,1.2044,1.8601e-06,1.8601e-07,-1.3804,0.097828,
30,1.2401,1.8601e-06,1.8601e-07,-1.3804,0.097828,
