"iter","cost",
0,-4.4557,
1,-9.9404,
2,-4.4856,
3,-1.8723,
4,-1.2741,
5,-0.79312,
6,-0.18431,
7,-0.18663,
8,-0.18018,
9,-0.13508,
10,-0.1375,
11,-0.14407,
12,-0.17983,
13,-0.24415,
14,-0.24065,
15,-0.33191,
16,-0.4703,
17,-0.46869,
18,-0.47845,
19,-0.47725,
20,-0.47574,
21,-0.47558,
22,-0.47588,
23,-0.60029,
24,-0.60446,
25,-0.60431,
26,-0.60359,
27,-0.60339,
28,-0.60338,
29,-0.6034,
30,-0.63478,
31,-0.63269,
32,-0.63235,
33,-0.63232,
34,-0.6323,
35,-0.6323,
36,-0.6323,
37,-0.63841,
38,-0.638,
39,-0.63799,
40,-0.63799,
41,-0.63799,
42,-0.63799,
43,-0.63799,
44,-0.63799,
44,-0.63799,
