"iter","cost",
0,-6.5508,
1,-8.4441,
2,-7.3142,
3,-3.2976,
4,-2.4841,
5,-2.0822,
6,-1.0417,
7,-0.87885,
8,-0.42958,
9,-0.37467,
10,-0.36241,
11,-0.36178,
12,-0.35829,
13,-0.39049,
14,-0.4391,
15,-0.43596,
16,-0.50212,
17,-0.6029,
18,-0.58212,
19,-0.58299,
20,-0.58377,
21,-0.58396,
22,-0.58371,
23,-0.65257,
24,-0.66904,
25,-0.66607,
26,-0.66661,
27,-0.66611,
28,-0.66595,
29,-0.66602,
30,-0.66611,
31,-0.66611,
32,-0.6661,
33,-0.6898,
34,-0.68762,
35,-0.68678,
36,-0.68674,
37,-0.68674,
38,-0.68675,
39,-0.68675,
40,-0.68675,
41,-0.69161,
42,-0.69084,
43,-0.69078,
44,-0.69077,
45,-0.69077,
45,-0.69077,
