"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.16861,0.02358,-0.0052677,1.0094,
1,0.46876,0.014464,0.0012951,-0.58013,0.41626,
2,0.63476,0.0099256,0.00089954,-0.57482,0.4229,
3,0.78295,0.0068063,0.00062142,-0.57103,0.42802,
4,0.92031,0.0046573,0.00042812,-0.56838,0.43157,
5,0.98698,0.003182,0.00029321,-0.56651,0.43438,
6,1.0259,0.002178,0.000201,-0.56523,0.43724,
7,1.1187,0.001474,0.00013621,-0.56433,0.43794,
8,1.1473,0.0010134,9.375e-05,-0.56373,0.43928,
9,1.2206,0.0006858,6.383e-05,-0.56332,0.43881,
10,1.2483,0.00046972,4.3556e-05,-0.56303,0.43946,
11,1.2874,0.00032005,2.9688e-05,-0.56284,0.43987,
12,1.3161,0.00021825,2.0248e-05,-0.56271,0.44017,
13,1.3443,0.00014875,1.3802e-05,-0.56262,0.44037,
14,1.3696,0.00010137,9.4064e-06,-0.56255,0.44051,
15,1.3961,6.9072e-05,6.4099e-06,-0.56251,0.44061,
16,1.4227,4.7063e-05,4.3676e-06,-0.56248,0.44067,
17,1.4454,3.2066e-05,2.9759e-06,-0.56246,0.44072,
18,1.4684,2.1847e-05,2.0276e-06,-0.56245,0.44075,
19,1.492,1.4885e-05,1.3815e-06,-0.56244,0.44077,
20,1.5163,1.0141e-05,9.4121e-07,-0.56243,0.44078,
21,1.5417,6.9093e-06,6.4126e-07,-0.56243,0.44079,
22,1.567,4.7073e-06,4.3689e-07,-0.56243,0.4408,
23,1.5924,3.2071e-06,2.9765e-07,-0.56243,0.4408,
24,1.6192,2.185e-06,2.0279e-07,-0.56242,0.4408,
25,1.6464,1.4886e-06,1.3816e-07,-0.56242,0.44081,
26,1.6729,1.0142e-06,9.4127e-08,-0.56242,0.44081,
27,1.7003,6.9095e-07,6.4128e-08,-0.56242,0.44081,
28,1.7404,4.7074e-07,4.369e-08,-0.56242,0.44081,
29,1.7685,3.2071e-07,2.9766e-08,-0.56242,0.44081,
30,1.7965,2.185e-07,2.0279e-08,-0.56242,0.44081,
