"iter","cost",
0,-16.7879,
1,-21.0564,
2,-9.626,
3,-5.6435,
4,-3.3705,
5,-2.4688,
6,-1.1672,
7,-0.88728,
8,-0.82996,
9,-0.52748,
10,-0.49387,
11,-0.49255,
12,-0.49105,
13,-0.49067,
14,-0.545,
15,-0.60821,
16,-0.60428,
17,-0.60202,
18,-0.69132,
19,-0.76863,
20,-0.7586,
21,-0.75777,
22,-0.75773,
23,-0.75783,
24,-0.75789,
25,-0.81184,
26,-0.82151,
27,-0.82016,
28,-0.82011,
29,-0.81997,
30,-0.81993,
31,-0.81998,
32,-0.8354,
33,-0.8344,
34,-0.83438,
35,-0.83427,
36,-0.83426,
37,-0.83426,
38,-0.83426,
39,-0.83426,
39,-0.83426,
