"iter","cost",
0,-5.8564,
1,-9.4238,
2,-3.9421,
3,-0.96062,
4,-0.90348,
5,-0.33725,
6,-0.23137,
7,-0.125,
8,-0.11103,
9,-0.11336,
10,-0.098795,
11,-0.10314,
12,-0.13372,
13,-0.19029,
14,-0.1868,
15,-0.18533,
16,-0.26554,
17,-0.41257,
18,-0.39578,
19,-0.40068,
20,-0.40132,
21,-0.40086,
22,-0.40063,
23,-0.40062,
24,-0.50778,
25,-0.52546,
26,-0.52254,
27,-0.52391,
28,-0.52355,
29,-0.52342,
30,-0.52354,
31,-0.52368,
32,-0.5238,
33,-0.52388,
34,-0.52389,
35,-0.55802,
36,-0.5569,
37,-0.55546,
38,-0.55546,
39,-0.5555,
40,-0.55546,
41,-0.55547,
42,-0.55547,
43,-0.55547,
44,-0.55547,
45,-0.56288,
46,-0.56207,
47,-0.56203,
48,-0.56202,
49,-0.56202,
50,-0.56202,
51,-0.56202,
52,-0.56202,
53,-0.56202,
54,-0.56202,
55,-0.56202,
55,-0.56202,
