"iter","cost",
0,-12.3488,
1,-43.8061,
2,-26.1171,
3,-7.7379,
4,-3,
5,-2.5588,
6,-1.5521,
7,-1.3708,
8,-1.0925,
9,-0.78456,
10,-0.48283,
11,-0.30009,
12,-0.20507,
13,-0.14755,
14,-0.055789,
15,-0.058169,
16,-0.050032,
17,-0.037492,
18,-0.040677,
19,-0.037743,
20,-0.038923,
21,-0.039133,
22,-0.03899,
23,-0.042983,
24,-0.049167,
25,-0.061773,
26,-0.16791,
27,-0.266,
28,-0.34937,
29,-0.40552,
30,-0.42966,
31,-0.43597,
32,-0.43792,
33,-0.43762,
34,-0.43772,
35,-0.4379,
36,-0.43814,
37,-0.43831,
38,-0.43837,
39,-0.43838,
40,-0.4384,
41,-0.43846,
42,-0.43855,
43,-0.43862,
44,-0.43864,
45,-0.43864,
46,-0.43863,
47,-0.43863,
48,-0.43863,
49,-0.43863,
50,-0.43864,
51,-0.43864,
52,-0.43865,
53,-0.43864,
54,-0.43863,
55,-0.43862,
56,-0.43862,
57,-0.43862,
58,-0.43862,
59,-0.43863,
60,-0.49966,
61,-0.50107,
62,-0.50168,
63,-0.50232,
64,-0.50233,
65,-0.50227,
66,-0.5022,
67,-0.5023,
68,-0.50245,
69,-0.50262,
70,-0.50275,
71,-0.50284,
72,-0.50288,
73,-0.50289,
74,-0.50291,
75,-0.50295,
76,-0.503,
77,-0.50305,
78,-0.50309,
79,-0.50312,
80,-0.50314,
81,-0.50314,
82,-0.50315,
83,-0.50315,
84,-0.50316,
85,-0.50317,
86,-0.50317,
87,-0.50318,
88,-0.50318,
89,-0.50318,
90,-0.50318,
91,-0.50318,
92,-0.50318,
93,-0.50318,
94,-0.50318,
95,-0.50318,
96,-0.50318,
96,-0.50318,
