"iter","cost",
0,-7.4095,
1,-38.8601,
2,-22.5623,
3,-4.9084,
4,-2.2233,
5,-1.9102,
6,-1.1029,
7,-0.15338,
8,-0.14849,
9,-0.13064,
10,-0.11279,
11,-0.077749,
12,-0.078633,
13,-0.031207,
14,-0.027262,
15,-0.024987,
16,-0.024596,
17,-0.025829,
18,-0.024374,
19,-0.025548,
20,-0.02502,
21,-0.024888,
22,-0.025021,
23,-0.028982,
24,-0.041515,
25,-0.14826,
26,-0.38022,
27,-0.3753,
28,-0.41516,
29,-0.42054,
30,-0.42096,
31,-0.42064,
32,-0.4207,
33,-0.42125,
34,-0.42187,
35,-0.42266,
36,-0.42328,
37,-0.42364,
38,-0.4237,
39,-0.42358,
40,-0.42347,
41,-0.42343,
42,-0.42346,
43,-0.42349,
44,-0.42349,
45,-0.42345,
46,-0.4234,
47,-0.42335,
48,-0.42332,
49,-0.42331,
50,-0.42334,
51,-0.42337,
52,-0.42339,
53,-0.42338,
54,-0.42338,
55,-0.42337,
56,-0.42337,
57,-0.42338,
58,-0.42339,
59,-0.4234,
60,-0.4234,
61,-0.4234,
62,-0.42339,
63,-0.42339,
64,-0.42339,
64,-0.42339,
