"iter","cost",
0,2.5516,
1,-2.3649,
2,-1.8677,
3,-0.19801,
4,-0.26621,
5,-0.13143,
6,0.0062883,
7,-0.0046287,
8,0.010045,
9,-6.4987e-05,
10,0.0040882,
11,-0.033717,
12,-0.10659,
13,-0.099144,
14,-0.20321,
15,-0.33857,
16,-0.34259,
17,-0.35055,
18,-0.35149,
19,-0.35056,
20,-0.46765,
21,-0.48283,
22,-0.47915,
23,-0.48255,
24,-0.48331,
25,-0.48321,
26,-0.48286,
27,-0.48308,
28,-0.48316,
29,-0.48324,
30,-0.4833,
31,-0.48332,
32,-0.51891,
33,-0.51605,
34,-0.51626,
35,-0.51623,
36,-0.51613,
37,-0.51612,
38,-0.51611,
39,-0.51613,
40,-0.51614,
41,-0.51614,
42,-0.51614,
43,-0.51615,
44,-0.51615,
45,-0.52315,
46,-0.52379,
47,-0.52326,
48,-0.52325,
49,-0.52324,
50,-0.52324,
51,-0.52324,
51,-0.52324,
