"iter","cost",
0,-12.4433,
1,-6.4797,
2,-3.2658,
3,-2.1933,
4,-1.5773,
5,-0.72031,
6,-0.59929,
7,-0.32539,
8,-0.30224,
9,-0.27536,
10,-0.27024,
11,-0.30974,
12,-0.36685,
13,-0.36297,
14,-0.43992,
15,-0.54678,
16,-0.52932,
17,-0.53233,
18,-0.53259,
19,-0.53231,
20,-0.61509,
21,-0.62377,
22,-0.62117,
23,-0.6214,
24,-0.62132,
25,-0.62125,
26,-0.62137,
27,-0.62146,
28,-0.62148,
29,-0.64616,
30,-0.64345,
31,-0.64301,
32,-0.643,
33,-0.643,
34,-0.64299,
35,-0.643,
36,-0.64802,
37,-0.64747,
38,-0.64745,
39,-0.64745,
40,-0.64745,
41,-0.64745,
42,-0.64745,
42,-0.64745,
