"iter","cost",
0,-26.2521,
1,-20.5237,
2,-11.5128,
3,-7.3258,
4,-4.9602,
5,-2.183,
6,-1.983,
7,-1.1904,
8,-1.0487,
9,-0.61447,
10,-0.60085,
11,-0.57106,
12,-0.56247,
13,-0.56287,
14,-0.60316,
15,-0.65298,
16,-0.65066,
17,-0.64889,
18,-0.72113,
19,-0.80917,
20,-0.79357,
21,-0.79185,
22,-0.79219,
23,-0.79277,
24,-0.79281,
25,-0.79271,
26,-0.85203,
27,-0.8628,
28,-0.86124,
29,-0.86082,
30,-0.86067,
31,-0.86068,
32,-0.86069,
33,-0.86069,
34,-0.87757,
35,-0.87688,
36,-0.87675,
37,-0.87666,
38,-0.87664,
39,-0.87664,
40,-0.87664,
41,-0.87664,
41,-0.87664,
