"iter","cost",
0,-3.6459,
1,-5.7133,
2,-3.021,
3,-0.86383,
4,-0.49187,
5,-0.30104,
6,-0.24824,
7,-0.22547,
8,-0.22272,
9,-0.28593,
10,-0.38127,
11,-0.36294,
12,-0.46883,
13,-0.52341,
14,-0.51998,
15,-0.52074,
16,-0.52056,
17,-0.57696,
18,-0.57643,
19,-0.57344,
20,-0.57348,
21,-0.57337,
22,-0.57336,
23,-0.57343,
24,-0.57345,
25,-0.57345,
26,-0.58792,
27,-0.5853,
28,-0.58502,
29,-0.58502,
30,-0.58501,
31,-0.58501,
32,-0.58501,
33,-0.58501,
34,-0.5876,
35,-0.58728,
36,-0.58726,
37,-0.58726,
38,-0.58726,
39,-0.58726,
39,-0.58726,
