"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,0.074468,7.0166,7.7027e-05,NaN,NaN,NaN,NaN,1,1.0427,0.29271,0.050687,
1,-0.27117,1.5675,0.083123,1,0,0.87752,1,1,0.70623,1.889e-15,3.7781e-17,
2,-0.54957,0.27264,0.16557,1,0,0.62894,1,1,0.4916,0,0,
3,-0.58202,0.071319,0.24524,1,0,0.24188,1,1,0.47207,0,0,
4,-0.59065,0.042995,0.32431,1,0,0.16212,1,1,0.48144,0,0,
5,-0.59476,0.029104,0.4073,1,0,0.11718,1,1,0.49268,0,0,
6,-0.59617,0.015564,0.49156,1,0,0.065027,1,1,0.49882,0,0,
7,-0.59673,0.010325,0.57168,1,0,0.043766,1,1,0.50272,0,0,
8,-0.597,0.0072552,0.65715,1,0,0.031006,1,1,0.50549,0,0,
9,-0.59712,0.0046674,0.74769,1,0,0.020043,1,1,0.50629,0,0,
10,-0.59717,0.0033734,0.82681,1,0,0.014525,1,1,0.50648,0,0,
11,-0.5972,0.0024528,0.91357,1,0,0.01058,1,1,0.50658,0,0,
12,-0.59722,0.0015233,1.0254,1,0,0.0065783,1,1,0.50673,0,0,
13,-0.59722,0.00097398,1.1094,1,0,0.0042087,1,1,0.50683,0,0,
14,-0.59722,0.00060538,1.1898,1,0,0.002617,1,1,0.50691,0,0,
15,-0.59723,0.00032108,1.2675,1,0,0.0013883,1,1,0.50699,0,0,
16,-0.59723,0.00017185,1.3491,1,0,0.00074312,1,1,0.50704,0,0,
17,-0.59723,9.303e-05,1.4301,1,0,0.00040231,1,1,0.50707,0,0,
