"iter","cost",
0,-3.3402,
1,-5.4112,
2,-3.2331,
3,-1.2077,
4,-1.0027,
5,-0.71637,
6,-0.29122,
7,-0.21041,
8,-0.1776,
9,-0.17691,
10,-0.1774,
11,-0.22888,
12,-0.32889,
13,-0.31162,
14,-0.4374,
15,-0.5325,
16,-0.53471,
17,-0.53899,
18,-0.54042,
19,-0.5388,
20,-0.53826,
21,-0.53848,
22,-0.62791,
23,-0.62816,
24,-0.62631,
25,-0.62589,
26,-0.62599,
27,-0.62594,
28,-0.62596,
29,-0.62599,
30,-0.64776,
31,-0.64532,
32,-0.64505,
33,-0.64503,
34,-0.64503,
35,-0.64503,
36,-0.64903,
37,-0.64874,
38,-0.64874,
39,-0.64874,
40,-0.64874,
40,-0.64874,
