"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.35114,0.074123,0.012218,1.1127,
1,0.016731,0,0,-0.25259,0.71761,
2,0.032623,0,0,-0.31176,0.73208,
3,0.053392,0,0,-0.42079,0.74477,
4,0.075255,0,0,-0.50469,0.71111,
5,0.10298,0,0,-0.55797,0.66217,
6,0.13679,0,0,-0.59132,0.61591,
7,0.17809,0,0,-0.61238,0.57818,
8,0.22026,0,0,-0.62596,0.55057,
9,0.26988,0,0,-0.63488,0.53163,
10,0.31187,0,0,-0.64078,0.51888,
11,0.34897,0,0,-0.64472,0.51031,
12,0.42872,0,0,-0.64737,0.50488,
13,0.50166,0,0,-0.64915,0.50094,
14,0.52503,0,0,-0.65035,0.49777,
15,0.54857,0,0,-0.65116,0.49564,
16,0.56374,0,0,-0.6517,0.49417,
17,0.57889,0,0,-0.65208,0.49317,
18,0.59329,0,0,-0.65233,0.49249,
19,0.60361,0,0,-0.65249,0.49206,
20,0.61317,0,0,-0.6526,0.49177,
21,0.6233,0,0,-0.65268,0.49156,
22,0.63255,0,0,-0.65273,0.49141,
23,0.64036,0,0,-0.65276,0.49134,
24,0.64867,0,0,-0.65278,0.49128,
25,0.65669,0,0,-0.6528,0.49123,
26,0.665,0,0,-0.65281,0.4912,
27,0.67351,0,0,-0.65282,0.49118,
28,0.68184,0,0,-0.65282,0.49116,
29,0.6912,0,0,-0.65283,0.49115,
30,0.70009,0,0,-0.65283,0.49115,
