"iter","cost",
0,-17.1807,
1,-51.967,
2,-29.726,
3,-7.4889,
4,-5.17,
5,-4.5475,
6,-2.9075,
7,-2.6981,
8,-2.1369,
9,-1.8016,
10,-1.3211,
11,-0.91223,
12,-0.38801,
13,-0.28818,
14,-0.16087,
15,-0.15628,
16,-0.13407,
17,-0.11533,
18,-0.11662,
19,-0.11639,
20,-0.11573,
21,-0.116,
22,-0.12,
23,-0.13259,
24,-0.23271,
25,-0.33678,
26,-0.34736,
27,-0.42712,
28,-0.44832,
29,-0.45773,
30,-0.46362,
31,-0.46256,
32,-0.46348,
33,-0.46384,
34,-0.46416,
35,-0.46432,
36,-0.46442,
37,-0.46446,
38,-0.46451,
39,-0.4646,
40,-0.46473,
41,-0.46489,
42,-0.46501,
43,-0.46505,
44,-0.465,
45,-0.46493,
46,-0.46487,
47,-0.46485,
48,-0.46484,
49,-0.46483,
50,-0.46483,
51,-0.46483,
52,-0.46483,
53,-0.46483,
54,-0.46483,
55,-0.46484,
56,-0.46484,
57,-0.46484,
58,-0.52063,
59,-0.52536,
60,-0.52467,
61,-0.5247,
62,-0.52451,
63,-0.52443,
64,-0.52445,
65,-0.52453,
66,-0.52461,
67,-0.52467,
68,-0.52469,
69,-0.5247,
70,-0.5247,
71,-0.5247,
72,-0.52471,
73,-0.52474,
74,-0.52476,
75,-0.52478,
76,-0.52479,
77,-0.52478,
78,-0.52478,
79,-0.52477,
80,-0.52477,
81,-0.52477,
82,-0.52477,
83,-0.52478,
84,-0.52477,
85,-0.52477,
86,-0.52477,
87,-0.52477,
87,-0.52477,
