"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.18536,0.035015,0.0090748,0.96818,
1,0.14945,0.0095138,0.0014658,-0.60425,0.33527,
2,0.18608,0.0067451,0.0010272,-0.60087,0.3445,
3,0.21576,0.004711,0.00071446,-0.5984,0.35146,
4,0.26756,0.0032741,0.00049403,-0.59662,0.35637,
5,0.3084,0.0022556,0.0003395,-0.59536,0.35994,
6,0.32634,0.0015493,0.00023311,-0.59448,0.36297,
7,0.36305,0.0010573,0.0001587,-0.59387,0.36432,
8,0.37986,0.00072655,0.00010904,-0.59345,0.36576,
9,0.40502,0.00049622,7.4455e-05,-0.59316,0.36668,
10,0.42367,0.00033881,5.0833e-05,-0.59297,0.36736,
11,0.44183,0.00023114,3.4676e-05,-0.59283,0.36781,
12,0.45816,0.00015763,2.3647e-05,-0.59274,0.36813,
13,0.47629,0.00010745,1.6119e-05,-0.59267,0.36834,
14,0.49212,7.3237e-05,1.0986e-05,-0.59263,0.36849,
15,0.50629,4.9909e-05,7.4869e-06,-0.5926,0.3686,
16,0.52101,3.4009e-05,5.1017e-06,-0.59258,0.36867,
17,0.53567,2.3173e-05,3.4762e-06,-0.59257,0.36871,
18,0.55054,1.5789e-05,2.3685e-06,-0.59256,0.36875,
19,0.56569,1.0758e-05,1.6137e-06,-0.59255,0.36877,
20,0.58059,7.3294e-06,1.0995e-06,-0.59255,0.36878,
21,0.59639,4.9936e-06,7.4908e-07,-0.59255,0.36879,
22,0.61231,3.4022e-06,5.1035e-07,-0.59254,0.3688,
23,0.62852,2.3179e-06,3.477e-07,-0.59254,0.3688,
24,0.6461,1.5792e-06,2.3689e-07,-0.59254,0.36881,
25,0.66344,1.0759e-06,1.6139e-07,-0.59254,0.36881,
26,0.6811,7.33e-07,1.0996e-07,-0.59254,0.36881,
27,0.69782,4.9939e-07,7.4912e-08,-0.59254,0.36881,
28,0.7157,3.4023e-07,5.1037e-08,-0.59254,0.36881,
29,0.73331,2.318e-07,3.4771e-08,-0.59254,0.36881,
30,0.75659,1.5792e-07,2.3689e-08,-0.59254,0.36881,
