"iter","cost",
0,-10.4893,
1,-14.5888,
2,-6.0308,
3,-2.5074,
4,-1.9421,
5,-0.77837,
6,-0.68654,
7,-0.52518,
8,-0.42491,
9,-0.21895,
10,-0.19274,
11,-0.18098,
12,-0.15857,
13,-0.15579,
14,-0.15751,
15,-0.17364,
16,-0.19822,
17,-0.24538,
18,-0.48868,
19,-0.47853,
20,-0.53181,
21,-0.53745,
22,-0.53358,
23,-0.53702,
24,-0.53981,
25,-0.54049,
26,-0.54146,
27,-0.54153,
28,-0.54173,
29,-0.54193,
30,-0.54185,
31,-0.54182,
32,-0.54178,
33,-0.54182,
34,-0.54186,
35,-0.5419,
36,-0.54198,
37,-0.54206,
38,-0.54215,
39,-0.5422,
40,-0.54224,
41,-0.54228,
42,-0.54231,
43,-0.54232,
44,-0.54234,
45,-0.54234,
46,-0.54235,
47,-0.54235,
48,-0.54236,
49,-0.54236,
50,-0.54237,
51,-0.54238,
52,-0.54238,
53,-0.54239,
54,-0.54239,
55,-0.55948,
56,-0.55841,
57,-0.55816,
58,-0.55881,
59,-0.55843,
60,-0.55837,
61,-0.5583,
62,-0.55831,
63,-0.55833,
64,-0.55835,
65,-0.55834,
66,-0.55834,
67,-0.55834,
68,-0.55834,
69,-0.55834,
70,-0.55835,
71,-0.55835,
72,-0.55836,
73,-0.55836,
74,-0.55836,
75,-0.55836,
76,-0.55836,
77,-0.55836,
78,-0.55836,
79,-0.55837,
80,-0.55837,
81,-0.55837,
82,-0.55837,
83,-0.55837,
84,-0.55837,
85,-0.55837,
85,-0.55837,
