"iter","cost",
0,2.2281,
1,-3.7334,
2,-2.3626,
3,-0.19619,
4,-0.21052,
5,0.03139,
6,-0.0030826,
7,0.022351,
8,0.024887,
9,0.014975,
10,0.023473,
11,0.019688,
12,-0.014484,
13,-0.077484,
14,-0.0716,
15,-0.16004,
16,-0.31214,
17,-0.30527,
18,-0.31937,
19,-0.32193,
20,-0.32015,
21,-0.32064,
22,-0.45149,
23,-0.45129,
24,-0.45427,
25,-0.45522,
26,-0.45579,
27,-0.4556,
28,-0.45553,
29,-0.45552,
30,-0.45555,
31,-0.4556,
32,-0.45563,
33,-0.48732,
34,-0.48643,
35,-0.48608,
36,-0.48614,
37,-0.48612,
38,-0.48613,
39,-0.48611,
40,-0.48612,
41,-0.48612,
42,-0.49285,
43,-0.49246,
44,-0.49243,
45,-0.49243,
46,-0.49243,
47,-0.49243,
48,-0.49243,
49,-0.49243,
49,-0.49243,
