"iter","cost",
0,-2.9042,
1,-5.7085,
2,-2.651,
3,-1.3149,
4,-0.97526,
5,-0.35005,
6,-0.25359,
7,-0.19939,
8,-0.20433,
9,-0.19974,
10,-0.19663,
11,-0.24603,
12,-0.32918,
13,-0.31551,
14,-0.42031,
15,-0.49844,
16,-0.4994,
17,-0.50139,
18,-0.50091,
19,-0.50051,
20,-0.57938,
21,-0.58565,
22,-0.58128,
23,-0.58111,
24,-0.58106,
25,-0.58099,
26,-0.58102,
27,-0.58103,
28,-0.58105,
29,-0.60178,
30,-0.59981,
31,-0.59942,
32,-0.5994,
33,-0.59939,
34,-0.59939,
35,-0.59939,
36,-0.59939,
37,-0.60344,
38,-0.60307,
39,-0.60306,
40,-0.60306,
41,-0.60306,
42,-0.60306,
43,-0.60306,
44,-0.60306,
45,-0.60306,
45,-0.60306,
