"iter","cost",
0,-33.0042,
1,-32.0274,
2,-16.1611,
3,-5.7116,
4,-3.8046,
5,-3.1939,
6,-2.0162,
7,-1.8932,
8,-1.3009,
9,-1.157,
10,-0.69765,
11,-0.59375,
12,-0.56253,
13,-0.35773,
14,-0.29661,
15,-0.22704,
16,-0.22447,
17,-0.22259,
18,-0.22124,
19,-0.22151,
20,-0.2215,
21,-0.23008,
22,-0.24309,
23,-0.26881,
24,-0.45853,
25,-0.53868,
26,-0.5582,
27,-0.55668,
28,-0.55952,
29,-0.55985,
30,-0.55983,
31,-0.56027,
32,-0.56062,
33,-0.56083,
34,-0.56091,
35,-0.56098,
36,-0.56103,
37,-0.56102,
38,-0.56099,
39,-0.56097,
40,-0.56095,
41,-0.56095,
42,-0.56095,
43,-0.56097,
44,-0.56099,
45,-0.561,
46,-0.56101,
47,-0.56101,
48,-0.56101,
49,-0.56101,
50,-0.56101,
51,-0.56101,
52,-0.58952,
53,-0.58864,
54,-0.58743,
55,-0.58741,
56,-0.58742,
57,-0.58741,
58,-0.58741,
59,-0.58742,
60,-0.58743,
61,-0.58743,
62,-0.58744,
63,-0.58744,
64,-0.58745,
65,-0.58745,
66,-0.58745,
67,-0.58745,
68,-0.58745,
69,-0.58745,
70,-0.58745,
71,-0.58745,
72,-0.58745,
73,-0.58745,
73,-0.58745,
