"iter","cost",
0,-3.2547,
1,-5.4854,
2,-2.7671,
3,-0.32858,
4,-0.38256,
5,-0.040215,
6,-0.024015,
7,0.015128,
8,-0.008726,
9,0.0051445,
10,0.0040619,
11,-0.027572,
12,-0.081655,
13,-0.077876,
14,-0.15846,
15,-0.29041,
16,-0.28188,
17,-0.28838,
18,-0.2899,
19,-0.28921,
20,-0.28962,
21,-0.41189,
22,-0.4276,
23,-0.43107,
24,-0.43351,
25,-0.4353,
26,-0.43537,
27,-0.43681,
28,-0.43739,
29,-0.43886,
30,-0.44238,
31,-0.44401,
32,-0.44489,
33,-0.44757,
34,-0.4495,
35,-0.4495,
36,-0.45006,
37,-0.45052,
38,-0.45089,
39,-0.45105,
40,-0.45117,
41,-0.45123,
42,-0.49332,
43,-0.49132,
44,-0.49094,
45,-0.49105,
46,-0.49103,
47,-0.49108,
48,-0.49106,
49,-0.49106,
50,-0.49106,
51,-0.49106,
52,-0.49105,
53,-0.49105,
54,-0.49936,
55,-0.4989,
56,-0.49889,
57,-0.49889,
58,-0.49889,
59,-0.49889,
60,-0.49889,
61,-0.49889,
62,-0.49889,
62,-0.49889,
