"iter","cost",
0,-5.2737,
1,-8.9794,
2,-5.0928,
3,-2.5824,
4,-1.8928,
5,-0.72255,
6,-0.54016,
7,-0.24957,
8,-0.2482,
9,-0.2304,
10,-0.21834,
11,-0.22032,
12,-0.25209,
13,-0.3013,
14,-0.29844,
15,-0.36785,
16,-0.48069,
17,-0.46,
18,-0.46141,
19,-0.46295,
20,-0.46311,
21,-0.46278,
22,-0.53495,
23,-0.55473,
24,-0.55241,
25,-0.55272,
26,-0.55248,
27,-0.55243,
28,-0.55251,
29,-0.5526,
30,-0.55263,
31,-0.5764,
32,-0.57644,
33,-0.57582,
34,-0.57578,
35,-0.57577,
36,-0.57577,
37,-0.57578,
38,-0.57579,
39,-0.57579,
40,-0.57579,
41,-0.57579,
42,-0.58117,
43,-0.58071,
44,-0.58066,
45,-0.58067,
46,-0.58066,
47,-0.58066,
48,-0.58066,
49,-0.58066,
50,-0.58066,
51,-0.58066,
52,-0.58066,
53,-0.58066,
54,-0.58066,
54,-0.58066,
