"iter","cost",
0,-42.6394,
1,-37.1924,
2,-19.5091,
3,-10.9302,
4,-6.71,
5,-5.3813,
6,-3.6705,
7,-1.3138,
8,-1.1963,
9,-0.90288,
10,-0.82672,
11,-0.40273,
12,-0.39612,
13,-0.34579,
14,-0.32382,
15,-0.33158,
16,-0.33043,
17,-0.32808,
18,-0.3293,
19,-0.32908,
20,-0.33768,
21,-0.35087,
22,-0.37672,
23,-0.54719,
24,-0.59694,
25,-0.6326,
26,-0.62752,
27,-0.62768,
28,-0.62877,
29,-0.63017,
30,-0.63067,
31,-0.63104,
32,-0.63098,
33,-0.63095,
34,-0.63097,
35,-0.63096,
36,-0.63101,
37,-0.6311,
38,-0.63117,
39,-0.6312,
40,-0.63122,
41,-0.63121,
42,-0.6312,
43,-0.6312,
44,-0.6312,
45,-0.6312,
46,-0.63121,
47,-0.63121,
48,-0.63121,
48,-0.63121,
