"iter","cost",
0,-10.0626,
1,-9.3022,
2,-5.5742,
3,-3.5349,
4,-2.8831,
5,-1.4886,
6,-1.2044,
7,-0.9028,
8,-0.74746,
9,-0.54528,
10,-0.52768,
11,-0.52429,
12,-0.57808,
13,-0.63506,
14,-0.63046,
15,-0.70789,
16,-0.76528,
17,-0.75752,
18,-0.75741,
19,-0.75713,
20,-0.75711,
21,-0.8013,
22,-0.8071,
23,-0.80581,
24,-0.80561,
25,-0.80551,
26,-0.80553,
27,-0.81717,
28,-0.81653,
29,-0.81641,
30,-0.81634,
31,-0.81634,
32,-0.81634,
33,-0.81634,
34,-0.81634,
35,-0.81634,
36,-0.81867,
37,-0.81847,
38,-0.81847,
39,-0.81847,
40,-0.81847,
40,-0.81847,
