"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.22764,0.033973,0.042563,1.0104,
1,0.17773,0.015998,0.0018614,-0.60177,0.40692,
2,0.21583,0.01116,0.0012989,-0.59673,0.41541,
3,0.27768,0.0077331,0.00089872,-0.5931,0.42139,
4,0.34728,0.0053326,0.0006193,-0.59052,0.42562,
5,0.37527,0.0036479,0.00042338,-0.5887,0.42905,
6,0.39177,0.0025124,0.00029161,-0.58747,0.43206,
7,0.43251,0.0017136,0.00019894,-0.5866,0.4324,
8,0.4492,0.0011711,0.00013594,-0.58601,0.43385,
9,0.48397,0.00079946,9.2781e-05,-0.5856,0.4347,
10,0.50179,0.0005457,6.333e-05,-0.58533,0.43537,
11,0.52015,0.0003722,4.3193e-05,-0.58514,0.4358,
12,0.53495,0.00025379,2.9452e-05,-0.58501,0.43612,
13,0.55295,0.00017298,2.0074e-05,-0.58492,0.43633,
14,0.56911,0.00011789,1.3681e-05,-0.58486,0.43648,
15,0.58405,8.0339e-05,9.3231e-06,-0.58481,0.43658,
16,0.59838,5.4743e-05,6.3527e-06,-0.58479,0.43665,
17,0.61294,3.73e-05,4.3285e-06,-0.58477,0.43669,
18,0.629,2.5414e-05,2.9492e-06,-0.58475,0.43672,
19,0.64404,1.7315e-05,2.0094e-06,-0.58474,0.43675,
20,0.66045,1.1797e-05,1.369e-06,-0.58474,0.43676,
21,0.67604,8.0374e-06,9.3272e-07,-0.58473,0.43677,
22,0.69192,5.4759e-06,6.3546e-07,-0.58473,0.43678,
23,0.70935,3.7308e-06,4.3294e-07,-0.58473,0.43678,
24,0.72649,2.5417e-06,2.9496e-07,-0.58473,0.43679,
25,0.74292,1.7317e-06,2.0096e-07,-0.58473,0.43679,
26,0.76037,1.1798e-06,1.3691e-07,-0.58473,0.43679,
27,0.77813,8.0378e-07,9.3276e-08,-0.58473,0.43679,
28,0.79643,5.4761e-07,6.3548e-08,-0.58473,0.43679,
29,0.81467,3.7308e-07,4.3295e-08,-0.58473,0.43679,
30,0.83401,2.5418e-07,2.9497e-08,-0.58473,0.43679,
