"iter","cost",
0,-41.5022,
1,-35.9988,
2,-20.8243,
3,-7.8751,
4,-5.3501,
5,-4.7076,
6,-2.9681,
7,-2.7318,
8,-1.9157,
9,-1.6689,
10,-1.3704,
11,-1.1118,
12,-1.0281,
13,-0.68834,
14,-0.61908,
15,-0.54327,
16,-0.41165,
17,-0.34853,
18,-0.2815,
19,-0.27803,
20,-0.27856,
21,-0.27801,
22,-0.27823,
23,-0.28725,
24,-0.3007,
25,-0.32733,
26,-0.51946,
27,-0.50721,
28,-0.58412,
29,-0.60421,
30,-0.60362,
31,-0.60113,
32,-0.6006,
33,-0.60069,
34,-0.60094,
35,-0.60097,
36,-0.60098,
37,-0.60098,
38,-0.60097,
39,-0.60096,
40,-0.60096,
41,-0.60097,
42,-0.60098,
43,-0.60098,
44,-0.60099,
45,-0.60099,
46,-0.60099,
47,-0.60098,
48,-0.60098,
49,-0.62436,
50,-0.62447,
51,-0.62381,
52,-0.62372,
53,-0.62376,
54,-0.62374,
55,-0.62375,
56,-0.62376,
57,-0.62376,
58,-0.62376,
59,-0.62376,
60,-0.62376,
61,-0.62376,
62,-0.62376,
63,-0.62376,
64,-0.62377,
65,-0.62377,
66,-0.62377,
66,-0.62377,
