"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.46012,0.11878,-0.29528,1.1721,
1,0.013361,0,0,-0.69975,0.5582,
2,0.022093,0,0,-0.73037,0.47794,
3,0.030036,0,0,-0.75174,0.40823,
4,0.039891,0,0,-0.76622,0.35349,
5,0.052472,0,0,-0.77562,0.31289,
6,0.067088,0,0,-0.78167,0.28587,
7,0.082305,0,0,-0.78576,0.27068,
8,0.10145,0,0,-0.78857,0.26159,
9,0.1219,0,0,-0.79049,0.2552,
10,0.13766,0,0,-0.79178,0.25061,
11,0.15306,0,0,-0.79267,0.24755,
12,0.16196,0,0,-0.79327,0.24429,
13,0.17159,0,0,-0.79367,0.24215,
14,0.1895,0,0,-0.79396,0.24277,
15,0.1987,0,0,-0.79415,0.24168,
16,0.20465,0,0,-0.79427,0.24095,
17,0.21081,0,0,-0.79435,0.24044,
18,0.21698,0,0,-0.79441,0.2401,
19,0.2238,0,0,-0.79445,0.23986,
20,0.23027,0,0,-0.79448,0.2397,
21,0.23635,0,0,-0.79449,0.2396,
22,0.24125,0,0,-0.7945,0.23953,
23,0.24669,0,0,-0.79451,0.23949,
24,0.25175,0,0,-0.79452,0.23944,
25,0.25699,0,0,-0.79452,0.23941,
26,0.26259,0,0,-0.79453,0.2394,
27,0.26891,0,0,-0.79453,0.23939,
28,0.27585,0,0,-0.79453,0.23938,
29,0.28228,0,0,-0.79453,0.23937,
30,0.28915,0,0,-0.79453,0.23937,
