"iter","cost",
0,-11.9101,
1,-24.3106,
2,-14.2312,
3,-5.4235,
4,-2.7945,
5,-2.2036,
6,-1.4105,
7,-0.52988,
8,-0.50463,
9,-0.36418,
10,-0.32939,
11,-0.15595,
12,-0.15198,
13,-0.14051,
14,-0.12056,
15,-0.12735,
16,-0.12614,
17,-0.12543,
18,-0.12536,
19,-0.12558,
20,-0.13353,
21,-0.14579,
22,-0.17036,
23,-0.35054,
24,-0.38963,
25,-0.47185,
26,-0.50352,
27,-0.49868,
28,-0.50219,
29,-0.50237,
30,-0.50222,
31,-0.50319,
32,-0.50334,
33,-0.50379,
34,-0.50399,
35,-0.50421,
36,-0.50431,
37,-0.50442,
38,-0.50452,
39,-0.50453,
40,-0.5045,
41,-0.50445,
42,-0.5044,
43,-0.50437,
44,-0.50435,
45,-0.50435,
46,-0.50435,
47,-0.50434,
48,-0.50434,
49,-0.50434,
50,-0.50434,
51,-0.50434,
52,-0.50434,
53,-0.50434,
54,-0.50434,
55,-0.50435,
56,-0.50435,
57,-0.50435,
58,-0.50435,
58,-0.50435,
