"iter","cost",
0,-115.3289,
1,-93.8726,
2,-40.4083,
3,-19.0143,
4,-13.7382,
5,-11.4228,
6,-8.2845,
7,-7.7376,
8,-6.0311,
9,-5.0153,
10,-3.5482,
11,-3.3079,
12,-1.0829,
13,-0.95094,
14,-0.89442,
15,-0.82953,
16,-0.6978,
17,-0.64237,
18,-0.51229,
19,-0.50138,
20,-0.46131,
21,-0.46073,
22,-0.46073,
23,-0.46012,
24,-0.45982,
25,-0.45995,
26,-0.46451,
27,-0.4784,
28,-0.58357,
29,-0.688,
30,-0.6809,
31,-0.67997,
32,-0.6966,
33,-0.6999,
34,-0.69824,
35,-0.6985,
36,-0.69915,
37,-0.69955,
38,-0.70011,
39,-0.70069,
40,-0.70102,
41,-0.70108,
42,-0.70107,
43,-0.70107,
44,-0.7011,
45,-0.70111,
46,-0.70114,
47,-0.70119,
48,-0.70122,
49,-0.70123,
50,-0.70124,
51,-0.70125,
52,-0.70127,
53,-0.70126,
54,-0.70125,
55,-0.70125,
56,-0.70125,
56,-0.70125,
