"iter","cost",
0,2.9442,
1,-4.7729,
2,-3.2541,
3,-1.2223,
4,-0.81658,
5,-0.15781,
6,-0.1579,
7,-0.060415,
8,-0.04091,
9,-0.024096,
10,-0.013415,
11,-0.020817,
12,-0.018767,
13,-0.018865,
14,-0.043731,
15,-0.12687,
16,-0.36657,
17,-0.41175,
18,-0.48006,
19,-0.50001,
20,-0.50076,
21,-0.50079,
22,-0.50629,
23,-0.5087,
24,-0.51799,
25,-0.52434,
26,-0.51722,
27,-0.51788,
28,-0.51769,
29,-0.51735,
30,-0.51775,
31,-0.51787,
32,-0.51782,
33,-0.5178,
34,-0.5178,
35,-0.5178,
36,-0.51779,
37,-0.5178,
38,-0.5178,
39,-0.51782,
40,-0.51782,
41,-0.51782,
42,-0.51782,
43,-0.51782,
44,-0.51783,
45,-0.51783,
46,-0.51783,
47,-0.53008,
48,-0.53011,
49,-0.53008,
50,-0.53004,
51,-0.53002,
52,-0.53002,
53,-0.53002,
54,-0.53002,
55,-0.53002,
56,-0.53002,
56,-0.53002,
