"iter","cost",
0,0.52857,
1,-5.0492,
2,-1.9011,
3,-0.47791,
4,-0.26864,
5,-0.018322,
6,-0.0044784,
7,0.02316,
8,0.0078543,
9,0.014779,
10,-0.026384,
11,-0.099864,
12,-0.22513,
13,-0.45282,
14,-0.46165,
15,-0.47979,
16,-0.48163,
17,-0.48238,
18,-0.48286,
19,-0.48242,
20,-0.48299,
21,-0.48353,
22,-0.48345,
23,-0.48374,
24,-0.484,
25,-0.48388,
26,-0.48406,
27,-0.48427,
28,-0.48448,
29,-0.4847,
30,-0.48484,
31,-0.48494,
32,-0.485,
33,-0.48503,
34,-0.48505,
35,-0.48506,
36,-0.48507,
37,-0.48507,
38,-0.4937,
39,-0.49324,
40,-0.49289,
41,-0.49292,
42,-0.49291,
43,-0.49291,
44,-0.49291,
45,-0.49291,
46,-0.49291,
47,-0.49291,
48,-0.49291,
48,-0.49291,
