NaN,NaN,NaN,7.143349220995605e-10,-0.5757410807177461,1.224272363009716,2.682047400219727e-07,-0.5757382066502659,1.352796895979363,2.220446049250313e-16,-0.5756056764799951,2.917251540154265,3.99329649347635e-08,-0.5739707796513795,0.1891584316177548,8.627612779754656e-08,-0.5757411102920271,0.1283153529101704,0,-0.5757410479874452,14.53998397544815,150,0.05,0.1,1
NaN,NaN,NaN,2.962210460766128e-10,-0.533096277757378,2.315065948355935,1.961276938016038e-07,-0.5090062187025494,1.793583458312755,0,-0.5329437925475113,3.340095059876848,4.832179101299516e-08,-0.5300217318520464,0.2720537706027255,4.893753358103936e-08,-0.5090089129706463,0.2255568947106896,2.220446049250313e-16,-0.5090087443093216,60.23115000702301,150,0.05,0.3,1
NaN,NaN,NaN,2.610346391676777e-14,-0.5518667875038552,2.288857272745122,1.892846776006023e-07,-0.5518573086503122,1.881583319362824,2.220446049250313e-16,-0.5476261702487962,2.820410234568628,6.30558485426036e-08,-0.549844617053548,0.3139033754261005,4.575788237204392e-08,-0.5518668340980656,0.09582296872569321,0,-0.5518667174147884,25.99950234780074,150,0.05,0.7,1
NaN,NaN,NaN,1.634645450148713e-09,-0.5670127273676067,1.297993608303165,1.998739264562292e-07,-0.5670111175569437,1.53636183770346,1.110223024625157e-16,-0.566916347893204,2.700954450098096,7.113885902576556e-08,-0.5651487119085936,0.2287780410778286,5.000170544278149e-08,-0.5670127484705408,0.1459098879489631,0,-0.5670127003098995,45.81495833767552,150,0.05,0.9,1
NaN,NaN,NaN,2.272609699619056e-15,-0.4945531485812901,1.877074243062698,2.405491682693043e-07,-0.4945513533852895,1.961699659723701,0,-0.494409044551133,3.285895147173653,3.14643229248901e-08,-0.4922352613281141,0.2904842707167551,3.656027547371821e-08,-0.4945531900210134,0.1292476012257801,1.110223024625157e-16,-0.4945531180488633,29.58321817102622,150,0.1,0.1,1
NaN,NaN,NaN,2.254582887367606e-15,-0.5475201130682447,2.54314131056971,2.130265146479264e-07,-0.5475055598928622,2.45126029097928,2.220446049250313e-16,-0.5474285516564629,3.376171823672537,6.683636932791615e-08,-0.5452499038925754,0.2264442108474586,9.418820523521276e-08,-0.5475275963227613,0.161688634348725,2.220446049250313e-16,-0.5475272004341407,72.80913641107431,150,0.1,0.3,1
NaN,NaN,NaN,3.800692833056204e-09,-0.5480338640847959,1.055459901617407,1.485193941438332e-07,-0.5480310801375248,1.183302900277749,1.110223024625157e-16,-0.547915707348872,2.205755396770018,2.812641253235881e-08,-0.5458418366371152,0.1785570804807063,4.794581953682098e-08,-0.5480338849179603,0.09033104821109515,0,-0.5480338411604058,23.76320062104578,150,0.1,0.7,1
NaN,NaN,NaN,6.159499146204033e-11,-0.565193863507485,1.177476820281857,1.662185106771413e-07,-0.5651871456371586,1.02069032440278,0,-0.5650820689661973,2.440292308366145,1.055161622520728e-07,-0.5632970599578291,0.1812095893576435,8.771799775431077e-08,-0.565193898958197,0.0951527618564315,2.220446049250313e-16,-0.5651938246871079,17.14048857514397,150,0.1,0.9,1
NaN,NaN,NaN,4.626343767715766e-11,-0.5399399071164674,1.159803748325427,1.749406998256961e-07,-0.5399377373464014,1.534787701118698,1.110223024625157e-16,-0.539844194892513,2.521158147676591,4.737884484740107e-08,-0.5377542228677898,0.1915186925415604,1.264744406981322e-07,-0.5399399639488229,0.09611710458549876,1.110223024625157e-16,-0.5399398450009153,28.4938612826589,150,0.25,0.1,1
NaN,NaN,NaN,9.611081696747194e-11,-0.5404277743914145,1.706398795364509,2.48310266586223e-07,-0.540423295442773,1.364608772875765,2.220446049250313e-16,-0.5402801766857956,3.607006550280996,3.967514916602966e-08,-0.5382226016447665,0.321934907998532,4.714562851226844e-08,-0.5404277961502875,0.09503684438664933,0,-0.5404276656082925,32.68466445857102,150,0.25,0.3,1
