"iter","cost",
0,-180.3339,
1,-118.7534,
2,-57.4115,
3,-29.1105,
4,-18.846,
5,-17.2417,
6,-12.9881,
7,-11.3327,
8,-8.2679,
9,-6.028,
10,-3.8815,
11,-3.638,
12,-3.1956,
13,-2.6607,
14,-1.9802,
15,-1.2864,
16,-0.73172,
17,-0.71686,
18,-0.69896,
19,-0.63902,
20,-0.6382,
21,-0.63717,
22,-0.63738,
23,-0.63744,
24,-0.64263,
25,-0.6582,
26,-0.77193,
27,-0.85546,
28,-0.84942,
29,-0.84765,
30,-0.85055,
31,-0.84987,
32,-0.85051,
33,-0.85094,
34,-0.85169,
35,-0.85156,
36,-0.85136,
37,-0.85129,
38,-0.85154,
39,-0.85182,
40,-0.8519,
41,-0.85189,
42,-0.85187,
43,-0.85186,
44,-0.8519,
45,-0.85192,
46,-0.85194,
47,-0.85197,
48,-0.85201,
49,-0.85198,
50,-0.85196,
51,-0.85196,
52,-0.85196,
52,-0.85196,
