"iter","cost",
0,-5.6494,
1,-13.0229,
2,-6.0901,
3,-1.6458,
4,-1.9476,
5,-1.483,
6,-0.64958,
7,-0.24247,
8,-0.2196,
9,-0.18296,
10,-0.16172,
11,-0.16723,
12,-0.16383,
13,-0.19469,
14,-0.24367,
15,-0.32813,
16,-0.56721,
17,-0.5404,
18,-0.57181,
19,-0.57983,
20,-0.58364,
21,-0.57905,
22,-0.57967,
23,-0.57949,
24,-0.5793,
25,-0.57963,
26,-0.5797,
27,-0.57975,
28,-0.57971,
29,-0.57966,
30,-0.57964,
31,-0.57963,
32,-0.57964,
33,-0.57966,
34,-0.57966,
35,-0.57966,
36,-0.58893,
37,-0.5883,
38,-0.58822,
39,-0.58821,
40,-0.58822,
41,-0.58822,
42,-0.58822,
43,-0.58822,
44,-0.58822,
45,-0.58822,
45,-0.58822,
