"iter","cost",
0,2.5822,
1,-1.8875,
2,-2.0886,
3,-0.4782,
4,-0.28143,
5,-0.14337,
6,-0.12991,
7,-0.042894,
8,-0.05474,
9,-0.043108,
10,-0.08751,
11,-0.16615,
12,-0.2775,
13,-0.43385,
14,-0.4483,
15,-0.46047,
16,-0.46483,
17,-0.46926,
18,-0.47498,
19,-0.4685,
20,-0.47221,
21,-0.47437,
22,-0.47535,
23,-0.4767,
24,-0.47803,
25,-0.47874,
26,-0.47932,
27,-0.47944,
28,-0.47976,
29,-0.48029,
30,-0.48072,
31,-0.4812,
32,-0.4817,
33,-0.48216,
34,-0.48248,
35,-0.48265,
36,-0.48277,
37,-0.48284,
38,-0.48292,
39,-0.48298,
40,-0.48303,
41,-0.48306,
42,-0.48308,
43,-0.4831,
44,-0.48311,
45,-0.48313,
46,-0.48315,
47,-0.48318,
48,-0.48323,
49,-0.48327,
50,-0.48335,
51,-0.48342,
52,-0.48352,
53,-0.48359,
54,-0.4837,
55,-0.48378,
56,-0.4839,
57,-0.48405,
58,-0.48427,
59,-0.48451,
60,-0.48477,
61,-0.48498,
62,-0.48518,
63,-0.48535,
64,-0.48549,
65,-0.48565,
66,-0.48583,
67,-0.48602,
68,-0.48619,
69,-0.48631,
70,-0.48639,
71,-0.48643,
72,-0.48645,
73,-0.48646,
74,-0.48648,
75,-0.48649,
76,-0.48651,
77,-0.48653,
78,-0.48654,
79,-0.48654,
80,-0.48654,
81,-0.48654,
82,-0.48654,
83,-0.48654,
84,-0.48654,
85,-0.48655,
86,-0.48655,
87,-0.48655,
88,-0.49312,
89,-0.49292,
90,-0.49294,
91,-0.49289,
92,-0.49288,
93,-0.49287,
94,-0.49287,
95,-0.49287,
96,-0.49287,
97,-0.49287,
97,-0.49287,
