"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,0.14726,8.6958,5.777e-05,NaN,NaN,NaN,NaN,1,1.0426,0.25077,0.052024,
1,-0.20291,1.9183,0.2252,1,0,0.9073,1,1,0.72363,0,0,
2,-0.41,0.30857,0.41175,1,0,0.47068,1,1,0.57409,0,0,
3,-0.47844,0.14899,0.58126,1,0,0.31322,1,1,0.53551,3.0234e-16,4.0312e-18,
4,-0.49551,0.069857,0.75118,1,0,0.16751,1,1,0.53392,0,0,
5,-0.50127,0.041717,0.96911,1,0,0.10459,1,1,0.53076,0,0,
6,-0.50342,0.026249,1.1482,1,0,0.066899,1,1,0.52769,0,0,
7,-0.50452,0.019089,1.3417,1,0,0.049069,1,1,0.52401,0,0,
8,-0.50513,0.014239,1.5282,1,0,0.036787,1,1,0.52052,0,0,
9,-0.50548,0.010726,1.786,1,0,0.027796,1,1,0.51751,0,0,
10,-0.50564,0.007095,1.998,1,0,0.018419,1,1,0.51438,0,0,
11,-0.50572,0.0048905,2.1904,1,0,0.012708,1,1,0.51186,0,0,
12,-0.50576,0.0034822,2.3819,1,0,0.0090541,1,1,0.51004,0,0,
13,-0.50578,0.0025277,2.5739,1,0,0.0065744,1,1,0.50872,0,0,
14,-0.50579,0.0018599,2.7683,1,0,0.0048384,1,1,0.50774,0,0,
15,-0.50579,0.0013762,2.9581,1,0,0.0035806,1,1,0.50702,0,0,
16,-0.5058,0.0010226,3.13,1,0,0.0026608,1,1,0.50648,0,0,
17,-0.5058,0.00076183,3.2985,1,0,0.0019824,1,1,0.50609,0,0,
18,-0.5058,0.00056856,3.4658,1,0,0.0014795,1,1,0.50579,0,0,
19,-0.5058,0.00042485,3.6338,1,0,0.0011056,1,1,0.50557,0,0,
20,-0.5058,0.00031774,3.8054,1,0,0.00082687,1,1,0.50541,0,0,
21,-0.5058,0.00023779,3.9777,1,0,0.00061883,1,1,0.50529,0,0,
22,-0.5058,0.00017804,4.1512,1,0,0.00046334,1,1,0.5052,0,0,
23,-0.5058,0.00013335,4.3185,1,0,0.00034704,1,1,0.50513,0,0,
24,-0.5058,9.9907e-05,4.4855,1,0,0.00026,1,1,0.50508,0,0,
