"iter","cost",
0,-3.7405,
1,-6.4503,
2,-4.425,
3,-2.869,
4,-1.0566,
5,-0.94363,
6,-0.70872,
7,-0.25364,
8,-0.27783,
9,-0.24414,
10,-0.30128,
11,-0.38548,
12,-0.37287,
13,-0.36765,
14,-0.46882,
15,-0.52989,
16,-0.5314,
17,-0.53368,
18,-0.53356,
19,-0.60334,
20,-0.61625,
21,-0.60616,
22,-0.60616,
23,-0.6061,
24,-0.60606,
25,-0.60611,
26,-0.60612,
27,-0.62719,
28,-0.62415,
29,-0.62385,
30,-0.62381,
31,-0.6238,
32,-0.6238,
33,-0.6238,
34,-0.6238,
35,-0.6277,
36,-0.62726,
37,-0.62726,
38,-0.62726,
39,-0.62726,
40,-0.62726,
40,-0.62726,
