"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.33779,0.052165,-0.090316,1.0232,
1,0.014998,0,0,-0.40852,0.6164,
2,0.025996,0,0,-0.42333,0.60162,
3,0.042769,0,0,-0.45928,0.56429,
4,0.067797,0,0,-0.51697,0.49784,
5,0.10347,0,0,-0.56475,0.43221,
6,0.14669,0,0,-0.59456,0.38523,
7,0.20807,0,0,-0.61237,0.35465,
8,0.28244,0,0,-0.62318,0.33459,
9,0.36662,0,0,-0.62983,0.32095,
10,0.46183,0,0,-0.63401,0.31181,
11,0.57185,0,0,-0.63669,0.30567,
12,0.61855,0,0,-0.63845,0.3016,
13,0.69792,0,0,-0.63963,0.29873,
14,0.73325,0,0,-0.64041,0.29645,
15,0.78997,0,0,-0.64094,0.29574,
16,0.81515,0,0,-0.64129,0.29451,
17,0.83432,0,0,-0.64153,0.29367,
18,0.84611,0,0,-0.64167,0.29315,
19,0.87378,0,0,-0.64181,0.29274,
20,0.8862,0,0,-0.64187,0.2925,
21,0.89685,0,0,-0.64191,0.29234,
22,0.906,0,0,-0.64194,0.29224,
23,0.91531,0,0,-0.64196,0.29217,
24,0.92483,0,0,-0.64198,0.29211,
25,0.93458,0,0,-0.64198,0.29208,
26,0.94455,0,0,-0.64199,0.29205,
27,0.95434,0,0,-0.64199,0.29203,
28,0.96567,0,0,-0.642,0.29202,
29,0.97688,0,0,-0.642,0.29201,
30,0.98908,0,0,-0.642,0.29201,
