"iter","cost",
0,-1.4822,
1,-13.9605,
2,-7.9357,
3,-1.2954,
4,-1.0153,
5,-0.62701,
6,-0.24583,
7,-0.20009,
8,-0.030857,
9,-0.03632,
10,-0.055785,
11,-0.023859,
12,-0.03721,
13,-0.037033,
14,-0.037659,
15,-0.050702,
16,-0.074017,
17,-0.11887,
18,-0.39887,
19,-0.40908,
20,-0.46761,
21,-0.48164,
22,-0.48039,
23,-0.47966,
24,-0.48014,
25,-0.47929,
26,-0.48006,
27,-0.48031,
28,-0.4806,
29,-0.48067,
30,-0.48078,
31,-0.48076,
32,-0.48078,
33,-0.48082,
34,-0.48092,
35,-0.481,
36,-0.48112,
37,-0.48122,
38,-0.48131,
39,-0.48136,
40,-0.48138,
41,-0.4814,
42,-0.48142,
43,-0.48147,
44,-0.48152,
45,-0.48159,
46,-0.48165,
47,-0.4817,
48,-0.48173,
49,-0.48174,
50,-0.48176,
51,-0.48179,
52,-0.48182,
53,-0.48186,
54,-0.4819,
55,-0.48193,
56,-0.48195,
57,-0.48196,
58,-0.48197,
59,-0.48199,
60,-0.482,
61,-0.48202,
62,-0.48204,
63,-0.48206,
64,-0.48207,
65,-0.48208,
66,-0.48209,
67,-0.4821,
68,-0.4821,
69,-0.48211,
70,-0.48212,
71,-0.50236,
72,-0.50146,
73,-0.50098,
74,-0.50124,
75,-0.50143,
76,-0.50125,
77,-0.50123,
78,-0.50121,
79,-0.50121,
80,-0.50122,
81,-0.50122,
82,-0.50122,
83,-0.50122,
84,-0.50122,
85,-0.50122,
86,-0.50122,
87,-0.50122,
88,-0.50122,
89,-0.50122,
90,-0.50122,
91,-0.50122,
91,-0.50122,
