"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.23725,0.04933,0.035134,1.0893,
1,0.01123,0,0,-0.12621,0.69007,
2,0.015847,0,0,-0.12624,0.69005,
3,0.11475,0,0,-0.48921,0.50177,
4,0.17559,0.0029799,5.8128e-05,-0.56925,0.34655,
5,0.20847,0.00052144,1.1905e-05,-0.57288,0.33688,
6,0.22308,7.3738e-05,1.9597e-06,-0.57313,0.33595,
7,0.23174,1.0231e-05,3.554e-07,-0.57316,0.33587,
8,0.23747,2.4294e-06,1.1177e-07,-0.57316,0.33587,
9,0.2439,3.9244e-06,3.4738e-07,-0.57316,0.33591,
10,0.24869,2.2846e-06,1.5726e-07,-0.57316,0.33591,
11,0.25512,9.0904e-07,6.9263e-08,-0.57316,0.33591,
12,0.26091,6.3648e-08,5.9431e-09,-0.57316,0.33591,
13,0.26556,3.2029e-06,2.9074e-07,-0.57316,0.33592,
14,0.27232,1.2477e-06,6.7902e-08,-0.57316,0.33593,
15,0.27905,2.4245e-08,2.8421e-09,-0.57316,0.33593,
16,0.28429,7.3883e-08,8.3141e-09,-0.57316,0.33593,
17,0.29155,1.5965e-08,1.306e-09,-0.57316,0.33593,
18,0.29847,5.6543e-10,4.0913e-11,-0.57316,0.33593,
19,0.30348,1.2283e-07,9.0367e-09,-0.57316,0.33593,
20,0.31145,3.9763e-08,3.41e-09,-0.57316,0.33593,
21,0.31936,5.9057e-11,6.4835e-12,-0.57316,0.33593,
22,0.32466,1.0978e-08,1.2032e-09,-0.57316,0.33594,
23,0.33321,1.904e-09,2.2719e-10,-0.57316,0.33594,
24,0.34182,1.8778e-12,1.2752e-13,-0.57316,0.33594,
25,0.34818,5.8193e-09,3.7976e-10,-0.57316,0.33594,
26,0.35719,1.538e-09,1.4214e-10,-0.57316,0.33594,
27,0.3661,3.8033e-13,4.055e-14,-0.57316,0.33594,
28,0.37199,8.0298e-10,8.1656e-11,-0.57316,0.33594,
29,0.38175,1.3868e-10,1.8908e-11,-0.57316,0.33594,
30,0.39136,1.7017e-14,1.1768e-15,-0.57316,0.33594,
