"iter","cost",
0,-1.9251,
1,-4.5732,
2,-2.1025,
3,-0.5088,
4,-0.37628,
5,-0.33876,
6,-0.14533,
7,-0.17579,
8,-0.15669,
9,-0.22844,
10,-0.35707,
11,-0.33354,
12,-0.45617,
13,-0.50484,
14,-0.50099,
15,-0.50176,
16,-0.50162,
17,-0.54863,
18,-0.5556,
19,-0.55385,
20,-0.55477,
21,-0.55501,
22,-0.55465,
23,-0.5558,
24,-0.55745,
25,-0.55857,
26,-0.56072,
27,-0.56236,
28,-0.56316,
29,-0.56293,
30,-0.56279,
31,-0.56274,
32,-0.56277,
33,-0.56278,
34,-0.57639,
35,-0.57501,
36,-0.57493,
37,-0.57491,
38,-0.57491,
39,-0.57491,
40,-0.57752,
41,-0.57737,
42,-0.57736,
43,-0.57736,
44,-0.57735,
45,-0.57735,
46,-0.57735,
46,-0.57735,
