"iter","cost",
0,-2.2933,
1,-5.2,
2,-1.816,
3,-1.4434,
4,-0.31153,
5,-0.27196,
6,-0.1328,
7,-0.12162,
8,-0.11815,
9,-0.11655,
10,-0.15512,
11,-0.22481,
12,-0.21597,
13,-0.30596,
14,-0.39266,
15,-0.3946,
16,-0.39882,
17,-0.39927,
18,-0.39852,
19,-0.39861,
20,-0.39903,
21,-0.48037,
22,-0.49369,
23,-0.49145,
24,-0.4936,
25,-0.49506,
26,-0.4942,
27,-0.49504,
28,-0.49527,
29,-0.49579,
30,-0.4961,
31,-0.49638,
32,-0.49655,
33,-0.49658,
34,-0.49661,
35,-0.49662,
36,-0.49664,
37,-0.49666,
38,-0.49669,
39,-0.52513,
40,-0.5205,
41,-0.52052,
42,-0.52045,
43,-0.5204,
44,-0.52038,
45,-0.52038,
46,-0.52038,
47,-0.52038,
48,-0.52516,
49,-0.52516,
50,-0.52518,
51,-0.52514,
52,-0.52514,
53,-0.52514,
54,-0.52514,
55,-0.52514,
55,-0.52514,
