"iter","cost",
0,-5.2176,
1,-15.7341,
2,-10.3998,
3,-4.93,
4,-2.2288,
5,-1.6991,
6,-0.70171,
7,-0.50218,
8,-0.3549,
9,-0.21408,
10,-0.21577,
11,-0.2108,
12,-0.2069,
13,-0.26328,
14,-0.36424,
15,-0.35336,
16,-0.34971,
17,-0.50055,
18,-0.67248,
19,-0.66066,
20,-0.66064,
21,-0.65995,
22,-0.65996,
23,-0.65999,
24,-0.65999,
25,-0.77952,
26,-0.79937,
27,-0.79645,
28,-0.79645,
29,-0.79626,
30,-0.79624,
31,-0.79626,
32,-0.79627,
33,-0.79627,
34,-0.82799,
35,-0.8272,
36,-0.82721,
37,-0.82716,
38,-0.82715,
39,-0.82715,
40,-0.83361,
41,-0.83355,
42,-0.83354,
43,-0.83353,
44,-0.83352,
45,-0.83353,
45,-0.83353,
