"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.09951,0.011937,0.021362,0.98218,
1,0.13108,0,0,-0.03241,0.71526,
2,0.21481,0,0,-0.032587,0.71525,
3,0.29807,0,0,-0.033121,0.71522,
4,0.38143,0,0,-0.034707,0.71512,
5,0.46527,0,0,-0.039308,0.71482,
6,0.60069,0,0,-0.05284,0.71373,
7,0.8558,0,0,-0.096709,0.7083,
8,1.606,0,0,-0.21417,0.6822,
9,2.696,0,0,-0.32197,0.63993,
10,4.2744,0,0,-0.38905,0.60003,
11,6.4572,0,0,-0.43059,0.56839,
12,9.1077,0,0,-0.45684,0.54402,
13,10.8705,0,0,-0.47368,0.52543,
14,12.5129,0,0,-0.48469,0.51267,
15,15.6988,0,0,-0.49205,0.5053,
16,17.4008,0,0,-0.49697,0.50001,
17,18.3174,0,0,-0.50028,0.4955,
18,20.5445,0,0,-0.50256,0.49465,
19,21.0164,0,0,-0.50407,0.49172,
20,21.3684,0,0,-0.50509,0.48973,
21,21.5916,0,0,-0.50573,0.48846,
22,22.0488,0,0,-0.50625,0.4875,
23,22.2269,0,0,-0.50654,0.48691,
24,22.4393,0,0,-0.50674,0.48652,
25,22.5977,0,0,-0.50687,0.48626,
26,22.7306,0,0,-0.50695,0.48611,
27,22.8686,0,0,-0.50701,0.48598,
28,23.0044,0,0,-0.50705,0.4859,
29,23.128,0,0,-0.50708,0.48585,
30,23.2417,0,0,-0.50709,0.48582,
