"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.20013,0.027916,-0.065524,1.0047,
1,0.25395,0.0094026,0.0016378,-0.56145,0.36254,
2,0.36202,0.0065141,0.0011344,-0.55741,0.36771,
3,0.43835,0.0045121,0.00078292,-0.55455,0.37222,
4,0.53717,0.0031057,0.00053837,-0.55254,0.37546,
5,0.56989,0.0021179,0.00036732,-0.55112,0.37845,
6,0.58858,0.0014601,0.0002534,-0.55017,0.38104,
7,0.64006,0.0010007,0.00017276,-0.54949,0.38128,
8,0.66019,0.00068393,0.00011803,-0.54903,0.38254,
9,0.68801,0.00046694,8.0554e-05,-0.54871,0.3833,
10,0.7099,0.00031879,5.4986e-05,-0.5485,0.38389,
11,0.73031,0.00021745,3.7501e-05,-0.54835,0.38427,
12,0.74805,0.00014828,2.557e-05,-0.54825,0.38455,
13,0.77053,0.00010107,1.7428e-05,-0.54818,0.38473,
14,0.7889,6.8884e-05,1.1878e-05,-0.54813,0.38486,
15,0.80494,4.6942e-05,8.0939e-06,-0.5481,0.38495,
16,0.82099,3.1986e-05,5.5152e-06,-0.54808,0.38501,
17,0.83765,2.1794e-05,3.7578e-06,-0.54806,0.38505,
18,0.85446,1.485e-05,2.5604e-06,-0.54805,0.38508,
19,0.87196,1.0117e-05,1.7444e-06,-0.54805,0.3851,
20,0.88943,6.8932e-06,1.1885e-06,-0.54804,0.38511,
21,0.91214,4.6964e-06,8.0974e-07,-0.54804,0.38512,
22,0.93026,3.1996e-06,5.5168e-07,-0.54804,0.38513,
23,0.94861,2.1799e-06,3.7586e-07,-0.54803,0.38513,
24,0.97499,1.4852e-06,2.5607e-07,-0.54803,0.38513,
25,1.0055,1.0118e-06,1.7446e-07,-0.54803,0.38513,
26,1.0491,6.8936e-07,1.1886e-07,-0.54803,0.38514,
27,1.0808,4.6966e-07,8.0977e-08,-0.54803,0.38514,
28,1.1014,3.1997e-07,5.5169e-08,-0.54803,0.38514,
29,1.1237,2.18e-07,3.7586e-08,-0.54803,0.38514,
30,1.146,1.4852e-07,2.5607e-08,-0.54803,0.38514,
