"iter","cost",
0,-10.1206,
1,-8.8385,
2,-3.4899,
3,-1.3316,
4,-1.0304,
5,-0.53546,
6,-0.40956,
7,-0.24339,
8,-0.21506,
9,-0.19105,
10,-0.18102,
11,-0.18427,
12,-0.20898,
13,-0.2494,
14,-0.24679,
15,-0.30679,
16,-0.42958,
17,-0.41122,
18,-0.41686,
19,-0.4193,
20,-0.41892,
21,-0.41909,
22,-0.41928,
23,-0.52681,
24,-0.5435,
25,-0.5415,
26,-0.5425,
27,-0.54251,
28,-0.54209,
29,-0.54214,
30,-0.54227,
31,-0.54239,
32,-0.54242,
33,-0.54241,
34,-0.54237,
35,-0.57705,
36,-0.57512,
37,-0.57386,
38,-0.57389,
39,-0.57387,
40,-0.57385,
41,-0.57386,
42,-0.57387,
43,-0.57387,
44,-0.57387,
45,-0.58139,
46,-0.58049,
47,-0.5804,
48,-0.58039,
49,-0.58038,
50,-0.58038,
51,-0.58038,
52,-0.58039,
52,-0.58039,
