"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.25574,0.039286,-0.024556,1.0107,
1,0.2209,0.012849,0.0020596,-0.55477,0.42824,
2,0.27754,0.0089614,0.0014301,-0.54919,0.4368,
3,0.34208,0.0062508,0.00098656,-0.54516,0.44268,
4,0.41618,0.004325,0.00067781,-0.54232,0.44702,
5,0.46082,0.0029794,0.00046501,-0.54033,0.45033,
6,0.47734,0.0020446,0.00031886,-0.53895,0.4535,
7,0.50324,0.0014015,0.00021737,-0.538,0.45398,
8,0.52014,0.00095784,0.00014852,-0.53734,0.45553,
9,0.60245,0.00065603,0.00010144,-0.5369,0.45566,
10,0.62188,0.00044645,6.9017e-05,-0.53659,0.45638,
11,0.6468,0.0003044,4.7053e-05,-0.53638,0.45684,
12,0.66612,0.00020765,3.2094e-05,-0.53624,0.45717,
13,0.68431,0.00014156,2.1879e-05,-0.53614,0.45739,
14,0.70058,9.6483e-05,1.4911e-05,-0.53607,0.45755,
15,0.72015,6.5749e-05,1.0161e-05,-0.53603,0.45765,
16,0.73706,4.4802e-05,6.9238e-06,-0.536,0.45772,
17,0.75184,3.0527e-05,4.7176e-06,-0.53598,0.45777,
18,0.76919,2.0799e-05,3.2143e-06,-0.53596,0.45781,
19,0.7845,1.4171e-05,2.19e-06,-0.53595,0.45783,
20,0.80141,9.6551e-06,1.4921e-06,-0.53594,0.45785,
21,0.81715,6.5781e-06,1.0166e-06,-0.53594,0.45786,
22,0.833,4.4817e-06,6.9258e-07,-0.53594,0.45786,
23,0.84948,3.0534e-06,4.7186e-07,-0.53594,0.45787,
24,0.87096,2.0802e-06,3.2147e-07,-0.53593,0.45787,
25,0.88977,1.4173e-06,2.1902e-07,-0.53593,0.45788,
26,0.91019,9.6557e-07,1.4922e-07,-0.53593,0.45788,
27,0.92767,6.5784e-07,1.0166e-07,-0.53593,0.45788,
28,0.94633,4.4818e-07,6.926e-08,-0.53593,0.45788,
29,0.96518,3.0534e-07,4.7187e-08,-0.53593,0.45788,
30,0.98389,2.0803e-07,3.2148e-08,-0.53593,0.45788,
