"iter","cost",
0,-20.7454,
1,-13.4026,
2,-9.2839,
3,-6.1943,
4,-1.9253,
5,-1.793,
6,-1.2326,
7,-0.97022,
8,-0.69088,
9,-0.66911,
10,-0.65534,
11,-0.65419,
12,-0.69627,
13,-0.73616,
14,-0.73401,
15,-0.73182,
16,-0.78914,
17,-0.83457,
18,-0.82652,
19,-0.82539,
20,-0.82535,
21,-0.82553,
22,-0.82561,
23,-0.85792,
24,-0.86045,
25,-0.85966,
26,-0.85962,
27,-0.85955,
28,-0.85954,
29,-0.85956,
30,-0.86735,
31,-0.86639,
32,-0.86638,
33,-0.86633,
34,-0.86632,
35,-0.86632,
36,-0.86766,
37,-0.8675,
38,-0.86749,
39,-0.86749,
40,-0.86749,
41,-0.86749,
41,-0.86749,
