"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,0.41824,0.082657,-0.55052,1.0882,
1,0.39421,3.242e-06,3.242e-07,-0.9148,0.074042,
2,0.42403,3.242e-06,3.242e-07,-0.9148,0.074042,
3,0.45308,3.242e-06,3.242e-07,-0.9148,0.074042,
4,0.48161,3.242e-06,3.242e-07,-0.9148,0.074042,
5,0.51043,3.242e-06,3.242e-07,-0.9148,0.074042,
6,0.5395,3.242e-06,3.242e-07,-0.9148,0.074042,
7,0.56813,3.242e-06,3.242e-07,-0.9148,0.074042,
8,0.59704,3.242e-06,3.242e-07,-0.9148,0.074042,
9,0.62578,3.242e-06,3.242e-07,-0.9148,0.074042,
10,0.65436,3.242e-06,3.242e-07,-0.9148,0.074042,
11,0.68339,3.242e-06,3.242e-07,-0.9148,0.074042,
12,0.71218,3.242e-06,3.242e-07,-0.9148,0.074042,
13,0.742,3.242e-06,3.242e-07,-0.9148,0.074042,
14,0.77428,3.242e-06,3.242e-07,-0.9148,0.074042,
15,0.81452,3.242e-06,3.242e-07,-0.9148,0.074042,
16,0.86356,3.242e-06,3.242e-07,-0.9148,0.074042,
17,0.89563,3.242e-06,3.242e-07,-0.9148,0.074042,
18,0.92539,3.242e-06,3.242e-07,-0.9148,0.074042,
19,0.95418,3.242e-06,3.242e-07,-0.9148,0.074042,
20,0.98371,3.242e-06,3.242e-07,-0.9148,0.074042,
21,1.0124,3.242e-06,3.242e-07,-0.9148,0.074042,
22,1.0417,3.242e-06,3.242e-07,-0.9148,0.074042,
23,1.0715,3.242e-06,3.242e-07,-0.9148,0.074042,
24,1.1007,3.242e-06,3.242e-07,-0.9148,0.074042,
25,1.1298,3.242e-06,3.242e-07,-0.9148,0.074042,
26,1.1583,3.242e-06,3.242e-07,-0.9148,0.074042,
27,1.1873,3.242e-06,3.242e-07,-0.9148,0.074042,
28,1.2161,3.242e-06,3.242e-07,-0.9148,0.074042,
29,1.2493,3.242e-06,3.242e-07,-0.9148,0.074042,
30,1.2987,3.242e-06,3.242e-07,-0.9148,0.074042,
