"iter","cost",
0,-0.21634,
1,-6.138,
2,-3.8397,
3,-1.43,
4,-0.91871,
5,-0.40903,
6,-0.34537,
7,-0.12193,
8,-0.1255,
9,-0.1193,
10,-0.1036,
11,-0.10933,
12,-0.13853,
13,-0.19687,
14,-0.19562,
15,-0.27779,
16,-0.48676,
17,-0.44179,
18,-0.45453,
19,-0.45857,
20,-0.45681,
21,-0.45682,
22,-0.6281,
23,-0.62105,
24,-0.62341,
25,-0.62253,
26,-0.62205,
27,-0.62197,
28,-0.6615,
29,-0.65822,
30,-0.65793,
31,-0.65787,
32,-0.65785,
33,-0.65786,
34,-0.65786,
35,-0.65786,
36,-0.66537,
37,-0.66493,
38,-0.6649,
39,-0.6649,
40,-0.6649,
41,-0.6649,
41,-0.6649,
