"iter","cost",
0,-25.2669,
1,-43.7848,
2,-25.6199,
3,-7.0257,
4,-3.9562,
5,-2.8649,
6,-1.8202,
7,-1.307,
8,-1.2006,
9,-0.80369,
10,-0.69484,
11,-0.5953,
12,-0.41176,
13,-0.35895,
14,-0.13686,
15,-0.11245,
16,-0.074847,
17,-0.089918,
18,-0.080798,
19,-0.08046,
20,-0.082209,
21,-0.081212,
22,-0.081244,
23,-0.081457,
24,-0.081331,
25,-0.08504,
26,-0.090904,
27,-0.10267,
28,-0.19862,
29,-0.40309,
30,-0.41962,
31,-0.43135,
32,-0.43117,
33,-0.43576,
34,-0.43688,
35,-0.43807,
36,-0.44094,
37,-0.44274,
38,-0.44369,
39,-0.44365,
40,-0.44348,
41,-0.44329,
42,-0.44321,
43,-0.44322,
44,-0.44331,
45,-0.44344,
46,-0.44358,
47,-0.44364,
48,-0.44362,
49,-0.44357,
50,-0.44355,
51,-0.44356,
52,-0.44358,
53,-0.44359,
54,-0.44359,
55,-0.44358,
56,-0.44355,
57,-0.44353,
58,-0.44352,
59,-0.44352,
60,-0.44353,
61,-0.44354,
62,-0.44354,
63,-0.44354,
64,-0.44354,
64,-0.44354,
