"iter","cost",
0,-2.2109,
1,-2.7014,
2,-1.6597,
3,-0.83715,
4,-0.54585,
5,-0.1704,
6,-0.20577,
7,-0.16375,
8,-0.16763,
9,-0.24146,
10,-0.34724,
11,-0.33372,
12,-0.33165,
13,-0.44986,
14,-0.51905,
15,-0.50796,
16,-0.50816,
17,-0.5078,
18,-0.55879,
19,-0.55966,
20,-0.55833,
21,-0.55834,
22,-0.5583,
23,-0.55825,
24,-0.55827,
25,-0.55824,
26,-0.55827,
27,-0.56953,
28,-0.56893,
29,-0.56876,
30,-0.56884,
31,-0.5687,
32,-0.56869,
33,-0.56869,
34,-0.5687,
35,-0.5687,
36,-0.5687,
37,-0.57162,
38,-0.57165,
39,-0.5711,
40,-0.57104,
41,-0.57097,
42,-0.57096,
43,-0.57096,
44,-0.57096,
45,-0.57096,
46,-0.57096,
46,-0.57096,
