"iter","cost",
0,-4.0248,
1,-8.1657,
2,-4.5938,
3,-1.8869,
4,-1.6817,
5,-0.69896,
6,-0.45477,
7,-0.29218,
8,-0.23891,
9,-0.22202,
10,-0.2117,
11,-0.21417,
12,-0.26284,
13,-0.35253,
14,-0.34037,
15,-0.33453,
16,-0.45149,
17,-0.54529,
18,-0.54425,
19,-0.54512,
20,-0.54411,
21,-0.54376,
22,-0.54395,
23,-0.62478,
24,-0.63268,
25,-0.62987,
26,-0.62949,
27,-0.62951,
28,-0.62963,
29,-0.62977,
30,-0.62981,
31,-0.62982,
32,-0.62981,
33,-0.6526,
34,-0.65031,
35,-0.64982,
36,-0.6498,
37,-0.64979,
38,-0.64979,
39,-0.64979,
40,-0.64979,
41,-0.65429,
42,-0.65384,
43,-0.65379,
44,-0.6538,
45,-0.65379,
46,-0.65379,
47,-0.65379,
48,-0.65379,
48,-0.65379,
